FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
17/10/2018,14,-99,29,18,18,-99,37,22,16,11,-99,27,19,27,-99,-99,29,27,-99,-99,-99,21,38,28,-99,-99,12,-99
17/10/2018,15,-99,29,19,23,-99,51,25,14,15,-99,20,19,24,-99,-99,22,28,-99,-99,-99,24,47,28,-99,-99,15,72
17/10/2018,16,-99,25,21,-99,-99,5,23,20,17,-99,25,19,11,-99,-99,30,23,-99,-99,-99,24,34,20,-99,-99,20,56
17/10/2018,17,-99,19,22,13,-99,35,17,24,18,-99,18,14,22,-99,-99,-99,16,-99,-99,-99,16,30,14,-99,-99,21,49
17/10/2018,18,-99,18,20,12,-99,33,9,21,18,-99,23,14,21,-99,-99,-99,15,-99,-99,-99,17,26,10,-99,-99,35,32
17/10/2018,19,-99,15,28,10,-99,10,12,18,22,-99,15,6,23,-99,-99,-99,11,-99,-99,-99,13,22,14,-99,-99,19,29
17/10/2018,20,-99,11,11,16,27,9,9,23,16,-99,8,6,14,-99,-99,-99,8,-99,-99,-99,13,16,23,-99,-99,8,-99
17/10/2018,21,-99,8,17,10,23,6,10,15,8,-99,-99,4,16,-99,-99,-99,9,-99,-99,-99,9,7,7,-99,-99,9,-99
17/10/2018,22,-99,8,14,6,10,-99,10,23,12,-99,-99,3,12,-99,-99,-99,6,-99,-99,-99,8,-99,6,-99,-99,12,-99
17/10/2018,23,-99,8,7,14,10,-99,4,19,6,-99,-99,-99,4,-99,-99,-99,6,-99,-99,-99,11,3,34,-99,-99,13,-99
17/10/2018,24,-99,13,7,24,10,-99,5,11,2,-99,-99,-99,4,-99,-99,-99,11,-99,-99,-99,5,1,13,-99,-99,1,-99
18/10/2018,1,-99,8,5,15,17,-99,1,9,-99,-99,-99,-99,3,-99,-99,3,7,-99,-99,-99,6,5,18,-99,-99,-99,-99
18/10/2018,2,-99,7,2,-99,13,-99,5,12,-99,-99,-99,-99,7,-99,-99,6,9,-99,-99,-99,6,5,20,-99,-99,-99,-99
18/10/2018,3,-99,3,4,-99,13,2,7,17,-99,-99,6,-99,1,-99,-99,16,8,-99,-99,-99,8,4,11,-99,-99,1,-99
18/10/2018,4,-99,5,3,14,14,2,3,13,-99,-99,14,-99,13,-99,-99,15,7,-99,-99,-99,5,7,12,-99,-99,11,8
18/10/2018,5,-99,7,6,7,19,9,1,5,2,-99,16,-99,14,-99,-99,18,7,-99,-99,-99,-99,9,36,-99,-99,15,7
18/10/2018,6,-99,7,19,19,27,8,-99,8,12,-99,17,-99,15,-99,-99,23,9,-99,-99,-99,-99,14,-99,-99,-99,19,10
18/10/2018,7,-99,12,18,15,37,17,-99,14,11,-99,20,-99,21,-99,-99,24,12,-99,-99,-99,-99,13,20,-99,-99,23,23
18/10/2018,8,-99,11,46,26,22,19,-99,21,14,-99,23,-99,21,-99,-99,17,23,-99,-99,-99,-99,20,28,-99,-99,30,35
18/10/2018,9,-99,16,20,25,23,25,-99,16,20,-99,27,3,15,-99,-99,22,29,-99,-99,-99,-99,23,32,-99,-99,17,33
18/10/2018,10,-99,18,14,31,25,24,-99,23,12,-99,19,8,16,-99,-99,22,33,-99,-99,-99,-99,25,34,-99,-99,17,31
18/10/2018,11,-99,19,23,28,-99,27,-99,10,13,-99,19,9,15,-99,-99,23,23,-99,-99,-99,-99,15,33,-99,-99,12,40
18/10/2018,12,-99,21,20,30,-99,27,-99,19,12,-99,24,13,19,-99,-99,40,27,-99,-99,-99,-99,35,23,-99,-99,5,37
18/10/2018,13,-99,20,20,35,-99,27,-99,18,11,-99,25,11,24,-99,-99,36,23,-99,-99,-99,-99,27,25,-99,-99,8,30
18/10/2018,14,-99,22,25,18,18,34,-99,25,18,-99,26,15,28,-99,-99,31,21,-99,-99,-99,-99,32,36,-99,-99,21,39
18/10/2018,15,-99,26,34,38,29,22,-99,26,23,-99,34,18,30,-99,-99,27,24,-99,-99,-99,-99,35,26,-99,-99,45,37
18/10/2018,16,-99,29,23,33,25,27,-99,13,18,-99,-99,15,26,-99,-99,24,28,-99,-99,-99,-99,22,29,-99,-99,5,33
18/10/2018,17,-99,27,16,36,49,31,-99,22,13,-99,26,17,33,-99,-99,27,21,-99,-99,-99,-99,33,26,-99,-99,9,42
18/10/2018,18,-99,26,17,35,53,18,-99,24,19,-99,31,9,25,-99,-99,-99,24,-99,-99,-99,-99,40,30,-99,-99,32,46
18/10/2018,19,-99,21,24,18,38,18,-99,23,14,-99,19,9,24,-99,-99,26,20,-99,-99,-99,-99,30,27,-99,-99,18,33
18/10/2018,20,-99,13,17,13,34,16,-99,16,16,-99,14,6,25,-99,-99,20,19,-99,-99,-99,-99,32,20,-99,-99,9,35
18/10/2018,21,-99,18,13,10,16,8,-99,14,13,-99,10,7,15,-99,-99,20,18,-99,-99,-99,-99,26,18,-99,-99,17,33
18/10/2018,22,-99,14,11,7,17,22,-99,10,9,-99,11,3,17,-99,-99,18,15,-99,-99,-99,9,11,14,-99,-99,15,18
18/10/2018,23,-99,11,7,27,16,-99,-99,21,6,-99,16,5,7,-99,-99,17,9,-99,-99,-99,9,11,8,-99,-99,15,12
18/10/2018,24,-99,9,6,18,26,24,-99,5,1,-99,16,6,14,-99,-99,18,11,-99,-99,-99,5,10,16,-99,-99,5,7
19/10/2018,1,-99,8,2,-99,18,11,-99,13,-99,-99,12,4,17,-99,-99,14,-99,-99,-99,-99,4,17,12,-99,-99,5,7
19/10/2018,2,-99,5,3,-99,16,9,-99,-99,-99,-99,14,4,19,-99,-99,21,-99,-99,-99,-99,9,7,-99,-99,-99,2,-99
19/10/2018,3,-99,3,4,-99,17,13,-99,20,-99,-99,14,-99,16,-99,-99,22,-99,-99,-99,-99,8,6,-99,-99,-99,4,4
19/10/2018,4,-99,4,13,-99,14,26,-99,34,1,-99,13,-99,19,-99,-99,22,-99,-99,-99,-99,-99,10,14,-99,-99,14,15
19/10/2018,5,-99,6,14,-99,14,15,-99,29,5,-99,10,3,8,-99,-99,22,-99,-99,-99,-99,12,13,15,-99,-99,21,49
19/10/2018,6,-99,8,20,-99,30,27,-99,44,10,-99,16,4,18,-99,-99,27,-99,-99,-99,-99,9,17,22,-99,-99,31,16
19/10/2018,7,-99,11,33,20,40,67,-99,31,13,-99,20,5,19,-99,-99,41,-99,-99,-99,-99,12,27,38,-99,-99,46,25
19/10/2018,8,-99,12,47,13,45,42,-99,50,13,-99,34,3,23,-99,-99,48,-99,-99,-99,-99,8,31,62,-99,-99,55,32
19/10/2018,9,-99,7,19,19,51,24,-99,27,8,-99,32,-99,26,-99,-99,52,-99,-99,-99,-99,10,21,34,-99,-99,34,29
19/10/2018,10,-99,13,19,30,-99,32,-99,18,24,-99,19,6,25,-99,-99,24,-99,-99,-99,-99,12,31,37,-99,-99,19,26
19/10/2018,11,-99,17,20,25,-99,25,-99,13,18,-99,-99,13,11,-99,-99,21,-99,-99,-99,-99,19,34,29,-99,-99,18,31
19/10/2018,12,-99,22,22,24,-99,22,-99,18,13,-99,38,15,23,-99,-99,29,-99,-99,-99,-99,36,23,20,-99,-99,25,43
19/10/2018,13,-99,16,22,24,-99,27,-99,16,13,-99,35,17,24,-99,-99,34,-99,-99,-99,-99,-99,28,33,-99,-99,10,34
19/10/2018,14,-99,29,18,18,45,29,-99,23,13,-99,24,19,32,-99,-99,38,30,-99,-99,-99,27,28,36,-99,-99,33,-99
19/10/2018,15,-99,26,24,32,54,95,-99,27,19,-99,28,23,24,-99,-99,40,28,-99,-99,-99,13,35,40,-99,-99,58,39
19/10/2018,16,-99,35,24,37,76,36,-99,26,22,-99,40,23,41,-99,-99,56,37,-99,-99,-99,26,95,53,-99,-99,50,53
19/10/2018,17,-99,22,31,32,40,57,-99,15,31,-99,23,21,66,-99,-99,29,26,-99,-99,-99,21,27,34,-99,-99,13,48
19/10/2018,18,-99,12,22,16,27,23,-99,5,25,-99,18,6,20,-99,-99,35,17,-99,-99,-99,9,19,23,-99,-99,18,27
19/10/2018,19,-99,8,19,10,25,23,-99,4,14,-99,23,10,39,-99,-99,39,14,-99,-99,-99,15,18,25,-99,-99,-99,33
19/10/2018,20,-99,13,21,20,32,18,-99,8,6,-99,27,11,25,-99,-99,30,15,-99,-99,-99,15,13,29,-99,-99,-99,27
19/10/2018,21,-99,19,17,23,23,32,-99,20,12,-99,21,9,15,-99,-99,23,23,-99,-99,-99,-99,30,34,-99,-99,22,17
19/10/2018,22,-99,12,19,22,17,74,-99,18,9,-99,15,6,17,-99,-99,27,21,-99,-99,-99,15,7,33,-99,-99,18,11
19/10/2018,23,-99,13,8,14,20,-99,-99,13,6,-99,18,4,26,-99,-99,13,14,-99,-99,-99,10,15,23,-99,-99,15,16
19/10/2018,24,-99,13,4,9,-99,7,-99,1,3,-99,12,-99,11,-99,-99,11,15,-99,-99,-99,7,9,-99,-99,-99,4,6
20/10/2018,1,-99,8,1,8,14,4,-99,7,-99,-99,16,-99,15,-99,-99,19,11,-99,-99,-99,8,-99,10,-99,-99,12,-99
20/10/2018,2,-99,6,3,9,13,7,-99,16,-99,-99,17,-99,15,-99,-99,17,7,-99,-99,-99,5,-99,32,-99,-99,13,-99
20/10/2018,3,-99,9,9,22,13,14,-99,5,1,-99,14,-99,16,-99,-99,13,12,-99,-99,-99,4,-99,14,-99,-99,7,-99
20/10/2018,4,-99,4,10,24,24,13,-99,11,4,-99,15,-99,9,-99,-99,14,12,-99,-99,-99,6,-99,31,-99,-99,12,-99
20/10/2018,5,-99,9,10,13,17,19,-99,11,6,-99,15,-99,7,-99,-99,16,12,-99,-99,-99,8,-99,28,-99,-99,10,-99
20/10/2018,6,-99,10,10,11,17,35,-99,5,6,-99,10,-99,15,-99,-99,24,21,-99,-99,-99,10,-99,28,-99,-99,8,-99
20/10/2018,7,-99,14,15,14,26,54,-99,12,10,-99,21,-99,20,-99,-99,35,15,-99,-99,-99,12,-99,19,-99,-99,27,-99
20/10/2018,8,-99,12,14,14,27,56,-99,17,10,-99,28,-99,24,-99,-99,32,21,-99,-99,-99,13,-99,25,-99,-99,34,-99
20/10/2018,9,-99,13,18,20,38,38,-99,18,11,-99,35,-99,23,-99,-99,28,11,-99,-99,-99,8,-99,41,-99,-99,20,-99
20/10/2018,10,-99,14,25,-99,23,24,-99,16,25,-99,27,-99,22,-99,-99,20,25,-99,-99,-99,15,-99,32,-99,-99,12,-99
20/10/2018,11,-99,15,19,-99,17,22,-99,10,17,-99,20,-99,16,-99,-99,26,26,-99,-99,-99,18,-99,46,-99,-99,7,-99
20/10/2018,12,-99,23,20,20,-99,23,-99,16,6,-99,21,-99,19,-99,-99,26,28,-99,-99,-99,15,-99,33,-99,-99,11,-99
20/10/2018,13,-99,22,19,28,28,17,-99,28,8,-99,16,-99,19,-99,-99,31,18,-99,-99,-99,15,-99,26,-99,-99,31,-99
20/10/2018,14,-99,23,25,17,17,32,-99,17,21,-99,34,-99,31,-99,-99,43,26,-99,-99,-99,21,-99,35,-99,-99,34,-99
20/10/2018,15,-99,31,25,30,51,51,-99,35,28,-99,29,-99,36,-99,-99,21,30,-99,-99,-99,29,-99,28,-99,-99,56,-99
20/10/2018,16,-99,39,27,21,54,31,-99,14,27,-99,16,-99,27,-99,-99,10,23,-99,-99,-99,28,-99,32,-99,-99,23,-99
20/10/2018,17,-99,23,21,20,52,24,-99,7,20,-99,25,-99,20,-99,-99,10,25,-99,-99,-99,15,-99,15,-99,-99,17,-99
20/10/2018,18,-99,22,16,16,20,59,-99,10,13,-99,18,-99,26,-99,-99,18,16,-99,-99,-99,11,-99,14,-99,-99,-99,-99
20/10/2018,19,-99,17,15,17,13,30,-99,8,13,-99,13,-99,28,-99,-99,18,17,-99,-99,-99,10,-99,24,-99,-99,-99,-99
20/10/2018,20,-99,9,20,14,18,18,-99,8,14,-99,9,-99,18,-99,-99,-99,7,-99,-99,-99,12,-99,9,-99,-99,-99,-99
20/10/2018,21,-99,5,16,7,17,-99,-99,3,8,-99,8,-99,14,-99,-99,-99,4,-99,-99,-99,5,-99,17,-99,-99,2,-99
20/10/2018,22,-99,10,8,-99,13,-99,-99,6,9,-99,10,-99,8,-99,-99,-99,7,-99,-99,-99,8,-99,24,-99,-99,4,-99
20/10/2018,23,-99,9,3,-99,7,-99,-99,9,1,-99,7,-99,6,-99,-99,-99,9,-99,-99,-99,6,-99,21,-99,-99,10,-99
20/10/2018,24,-99,8,13,-99,17,-99,-99,12,7,-99,3,-99,7,-99,-99,-99,11,-99,-99,-99,6,-99,20,-99,-99,11,-99
21/10/2018,1,-99,8,7,-99,14,-99,-99,2,6,-99,3,-99,10,-99,-99,-99,9,-99,-99,-99,7,7,-99,-99,-99,7,-99
21/10/2018,2,-99,8,5,-99,9,-99,-99,5,7,-99,8,-99,6,-99,-99,-99,8,-99,-99,-99,10,5,-99,-99,-99,5,-99
21/10/2018,3,-99,8,5,-99,8,-99,-99,7,5,-99,10,-99,10,-99,-99,15,6,-99,-99,-99,6,4,-99,-99,-99,11,-99
21/10/2018,4,-99,4,8,-99,17,8,-99,10,5,-99,7,-99,9,-99,-99,3,12,-99,-99,-99,5,15,-99,-99,-99,12,-99
21/10/2018,5,-99,4,11,-99,13,9,-99,8,4,-99,8,-99,9,-99,-99,12,7,-99,-99,-99,7,8,-99,-99,-99,10,-99
21/10/2018,6,-99,6,8,6,10,1,-99,11,3,-99,15,-99,11,-99,-99,21,7,-99,-99,-99,9,7,22,-99,-99,5,-99
21/10/2018,7,-99,8,10,5,9,10,-99,15,5,-99,13,-99,16,-99,-99,9,8,-99,-99,-99,8,18,15,-99,-99,10,-99
21/10/2018,8,-99,5,8,11,18,15,-99,16,10,-99,13,-99,9,-99,-99,17,6,-99,-99,-99,8,19,18,-99,-99,16,-99
21/10/2018,9,-99,4,14,15,9,12,-99,10,7,-99,18,-99,11,-99,-99,18,12,-99,-99,-99,7,16,34,-99,-99,-99,-99
21/10/2018,10,-99,5,13,10,11,6,-99,7,6,-99,11,-99,10,-99,-99,16,13,-99,-99,-99,11,6,15,-99,-99,12,-99
21/10/2018,11,-99,8,11,11,16,6,-99,6,9,-99,10,-99,17,-99,-99,14,17,-99,-99,-99,10,24,14,-99,-99,9,-99
21/10/2018,12,-99,13,7,22,18,22,-99,2,6,-99,11,-99,10,-99,-99,12,14,-99,-99,-99,14,19,18,-99,-99,4,-99
21/10/2018,13,-99,12,13,15,-99,10,-99,4,2,-99,14,-99,14,-99,-99,31,19,-99,-99,-99,15,12,9,-99,-99,5,-99
21/10/2018,14,-99,15,13,17,-99,19,-99,3,9,-99,14,-99,16,-99,-99,15,13,-99,-99,-99,16,22,21,-99,-99,10,-99
21/10/2018,15,-99,17,14,29,-99,25,-99,13,9,-99,14,-99,31,-99,-99,11,14,-99,-99,-99,7,24,18,-99,-99,40,-99
21/10/2018,16,-99,12,28,35,-99,22,-99,12,12,-99,12,-99,16,-99,-99,17,12,-99,-99,-99,15,28,8,-99,-99,22,-99
21/10/2018,17,-99,16,17,28,-99,28,-99,-99,10,-99,15,-99,17,-99,-99,28,13,-99,-99,-99,12,21,13,-99,-99,-99,-99
21/10/2018,18,-99,13,-99,26,-99,14,-99,4,8,-99,15,-99,19,-99,-99,13,16,-99,-99,-99,3,14,-99,-99,-99,12,-99
21/10/2018,19,-99,12,15,11,-99,22,-99,4,12,-99,8,-99,9,-99,-99,13,10,-99,-99,-99,8,16,16,-99,-99,6,-99
21/10/2018,20,-99,9,21,7,-99,46,-99,6,14,-99,7,-99,15,-99,-99,14,8,-99,-99,-99,9,29,22,-99,-99,5,-99
21/10/2018,21,-99,8,8,3,-99,20,-99,8,6,-99,6,-99,8,-99,-99,7,9,-99,-99,-99,8,19,11,-99,-99,15,-99
21/10/2018,22,-99,10,10,9,-99,8,-99,13,4,-99,10,-99,10,-99,-99,14,9,-99,-99,-99,10,3,4,-99,-99,4,-99
21/10/2018,23,-99,10,3,23,-99,-99,-99,12,1,-99,10,-99,13,-99,-99,18,11,-99,-99,-99,5,15,13,-99,-99,6,-99
21/10/2018,24,-99,10,3,23,-99,-99,-99,5,-99,-99,9,-99,7,-99,-99,10,6,-99,-99,-99,4,3,7,-99,-99,4,-99
22/10/2018,1,-99,10,1,22,-99,-99,-99,6,-99,-99,12,-99,17,-99,-99,9,8,-99,-99,-99,5,3,-99,-99,-99,3,-99
22/10/2018,2,-99,6,1,8,-99,-99,-99,7,-99,-99,14,-99,14,-99,-99,-99,8,-99,-99,-99,7,5,8,-99,-99,-99,-99
22/10/2018,3,-99,3,3,-99,-99,-99,-99,9,-99,-99,11,-99,11,-99,-99,13,5,-99,-99,-99,5,7,12,-99,-99,-99,-99
22/10/2018,4,-99,-99,3,5,-99,-99,-99,17,1,-99,10,-99,11,-99,-99,11,5,-99,-99,-99,3,6,18,-99,-99,9,-99
22/10/2018,5,-99,6,7,8,-99,23,-99,5,3,-99,12,-99,15,-99,-99,23,13,-99,-99,-99,9,9,31,-99,-99,10,-99
22/10/2018,6,-99,8,12,20,-99,4,-99,17,7,-99,17,-99,19,-99,-99,19,15,-99,-99,-99,3,11,37,-99,-99,17,-99
22/10/2018,7,-99,12,19,20,-99,33,-99,15,16,-99,22,-99,24,-99,-99,42,19,-99,-99,-99,12,26,29,-99,-99,22,-99
22/10/2018,8,-99,13,23,26,-99,89,-99,26,16,-99,21,-99,28,-99,-99,37,27,-99,-99,-99,16,36,17,-99,-99,17,-99
22/10/2018,9,-99,22,30,24,-99,5,-99,12,15,-99,22,-99,21,-99,-99,36,27,-99,-99,-99,17,32,22,-99,-99,25,-99
22/10/2018,10,-99,15,20,25,-99,23,-99,9,11,-99,23,-99,19,-99,-99,21,17,-99,-99,-99,20,18,33,-99,-99,3,-99
22/10/2018,11,-99,20,10,36,-99,7,-99,12,11,-99,24,-99,11,-99,-99,24,17,-99,-99,-99,25,17,8,-99,-99,2,-99
22/10/2018,12,-99,28,-99,31,-99,12,-99,9,8,-99,24,-99,18,-99,-99,38,24,-99,-99,-99,24,13,25,-99,-99,10,-99
22/10/2018,13,-99,21,22,20,-99,26,-99,16,12,-99,21,-99,22,-99,-99,51,27,-99,-99,-99,24,-99,22,-99,-99,-99,-99
22/10/2018,14,-99,6,8,13,-99,12,-99,15,4,-99,19,-99,17,-99,-99,30,24,-99,-99,-99,26,12,33,-99,-99,-99,-99
22/10/2018,15,-99,10,4,12,-99,21,-99,35,-99,-99,14,-99,12,-99,-99,18,9,-99,-99,-99,-99,22,14,-99,-99,26,-99
22/10/2018,16,-99,-99,22,13,-99,26,-99,26,11,-99,19,-99,24,-99,-99,10,11,-99,-99,-99,23,2,-99,-99,-99,9,-99
22/10/2018,17,-99,7,17,16,-99,26,-99,18,9,-99,11,-99,9,-99,-99,12,8,-99,-99,-99,5,8,-99,-99,-99,26,-99
22/10/2018,18,-99,7,19,14,-99,19,-99,32,10,-99,12,-99,17,-99,-99,-99,13,-99,-99,-99,8,12,-99,-99,-99,45,-99
22/10/2018,19,-99,3,14,-99,9,31,-99,34,16,-99,12,-99,19,-99,-99,-99,14,-99,-99,-99,12,15,18,-99,-99,14,36
22/10/2018,20,-99,5,31,8,7,34,-99,40,35,-99,10,-99,17,-99,-99,-99,12,-99,-99,-99,21,20,12,-99,-99,21,31
22/10/2018,21,-99,6,34,9,11,27,-99,48,41,-99,10,-99,15,-99,-99,-99,17,-99,-99,-99,15,55,34,-99,-99,11,27
22/10/2018,22,-99,8,39,7,19,22,-99,71,26,-99,16,7,16,-99,-99,-99,22,-99,-99,-99,12,26,31,-99,-99,116,34
22/10/2018,23,-99,4,39,13,53,14,-99,39,23,-99,19,5,27,-99,-99,-99,27,-99,-99,-99,15,14,38,-99,-99,49,34
22/10/2018,24,-99,5,31,31,35,4,-99,20,18,-99,22,8,22,-99,-99,-99,9,-99,-99,-99,13,16,21,-99,-99,39,41
23/10/2018,1,-99,6,15,10,36,5,-99,30,10,-99,29,6,18,-99,-99,-99,15,-99,-99,44,16,7,23,-99,-99,38,42
23/10/2018,2,-99,-99,5,29,24,-99,-99,31,7,-99,26,2,26,-99,-99,-99,23,-99,-99,56,18,10,26,-99,-99,35,40
23/10/2018,3,-99,7,7,11,24,9,-99,27,8,-99,23,7,33,-99,-99,-99,18,-99,-99,43,10,6,26,-99,-99,37,64
23/10/2018,4,-99,16,12,27,27,19,-99,37,9,-99,23,5,29,-99,-99,-99,20,-99,-99,76,11,11,22,-99,-99,45,78
23/10/2018,5,-99,12,46,24,28,26,-99,32,15,-99,17,5,41,-99,-99,-99,32,-99,-99,96,12,13,23,-99,-99,41,91
23/10/2018,6,-99,18,44,33,36,70,35,60,29,-99,33,4,44,-99,-99,-99,29,-99,-99,98,23,26,67,-99,-99,51,136
23/10/2018,7,-99,24,73,47,58,70,28,81,46,-99,43,2,83,-99,-99,-99,31,-99,-99,96,31,37,75,-99,-99,62,145
23/10/2018,8,-99,29,44,75,87,85,30,101,70,-99,80,8,102,-99,-99,-99,41,-99,-99,109,32,65,79,-99,-99,90,178
23/10/2018,9,-99,41,78,101,104,77,47,109,82,-99,105,3,129,-99,-99,-99,69,-99,-99,114,41,52,103,-99,-99,51,177
23/10/2018,10,-99,80,93,69,110,-99,50,59,81,-99,77,6,117,-99,-99,-99,92,-99,-99,68,57,45,98,-99,-99,73,138
23/10/2018,11,-99,73,89,56,72,-99,63,95,77,-99,60,5,42,-99,-99,-99,68,-99,-99,52,68,15,90,-99,-99,73,69
23/10/2018,12,-99,17,46,23,23,-99,58,63,37,-99,54,4,38,-99,-99,-99,36,-99,-99,44,58,-99,50,-99,-99,3,35
23/10/2018,13,-99,11,28,8,-99,-99,28,16,9,-99,25,8,7,-99,-99,-99,16,-99,-99,32,23,-99,34,-99,-99,15,50
23/10/2018,14,-99,9,7,-99,-99,-99,23,13,-99,-99,16,7,11,-99,-99,-99,11,-99,-99,50,-99,-99,24,-99,-99,-99,32
23/10/2018,15,-99,10,2,-99,11,-99,13,19,-99,-99,20,5,21,-99,-99,-99,11,-99,-99,30,-99,8,22,-99,-99,23,40
23/10/2018,16,-99,17,9,-99,8,-99,-99,17,-99,-99,17,10,13,-99,-99,-99,11,-99,-99,31,-99,26,-99,-99,-99,8,44
23/10/2018,17,-99,5,5,-99,15,-99,-99,10,-99,-99,18,9,9,-99,-99,-99,-99,-99,-99,25,-99,4,-99,-99,-99,24,53
23/10/2018,18,-99,11,10,-99,12,-99,16,21,7,-99,20,6,17,-99,-99,-99,12,-99,-99,25,-99,32,-99,-99,-99,16,47
23/10/2018,19,-99,10,30,-99,28,-99,23,55,41,-99,28,7,38,-99,-99,-99,21,-99,-99,33,-99,1,-99,-99,-99,43,62
23/10/2018,20,-99,5,63,-99,12,-99,6,56,45,-99,23,7,28,-99,-99,-99,25,-99,-99,47,-99,12,38,-99,-99,36,50
23/10/2018,21,-99,6,44,-99,23,-99,22,63,48,-99,20,7,20,-99,-99,-99,30,-99,-99,42,-99,15,42,-99,-99,31,38
23/10/2018,22,-99,4,25,-99,25,-99,22,65,52,-99,23,3,30,-99,-99,-99,37,-99,-99,39,-99,37,36,-99,-99,138,65
23/10/2018,23,-99,5,22,-99,33,-99,18,64,22,-99,26,-99,34,-99,-99,-99,37,-99,-99,43,-99,38,26,-99,-99,83,72
23/10/2018,24,-99,12,5,-99,23,-99,34,19,8,-99,29,3,37,-99,-99,-99,18,-99,-99,68,12,30,23,-99,-99,58,69
24/10/2018,1,-99,12,6,-99,18,-99,17,15,7,-99,27,5,30,-99,-99,-99,25,-99,-99,90,7,15,22,-99,-99,40,86
24/10/2018,2,-99,10,19,-99,18,-99,6,33,3,-99,24,6,29,-99,-99,-99,20,-99,-99,68,10,9,6,-99,-99,29,84
24/10/2018,3,-99,12,15,-99,25,-99,8,7,5,-99,22,5,19,-99,-99,-99,28,-99,-99,52,8,23,20,-99,-99,-99,93
24/10/2018,4,-99,18,18,22,33,17,8,49,9,-99,24,3,25,-99,-99,-99,19,-99,-99,43,4,27,26,-99,-99,-99,73
24/10/2018,5,-99,22,34,16,52,37,22,50,18,-99,21,-99,25,-99,-99,43,17,-99,-99,83,20,28,24,-99,-99,-99,103
24/10/2018,6,-99,21,70,22,67,52,14,35,45,-99,31,-99,29,-99,-99,44,30,-99,-99,110,25,40,28,-99,-99,-99,108
24/10/2018,7,-99,20,83,33,93,66,48,54,46,-99,39,-99,36,-99,-99,75,36,-99,-99,77,49,46,62,-99,-99,-99,229
24/10/2018,8,-99,18,80,37,91,95,45,97,80,-99,46,7,42,-99,-99,93,35,-99,-99,102,29,78,97,-99,-99,-99,248
24/10/2018,9,-99,24,52,36,65,77,20,134,33,-99,62,6,41,-99,-99,80,36,-99,-99,117,27,56,118,-99,-99,-99,133
24/10/2018,10,-99,26,77,41,82,44,24,87,57,-99,79,6,73,-99,-99,80,55,-99,-99,71,32,45,122,-99,-99,-99,103
24/10/2018,11,-99,19,115,69,60,31,19,58,65,-99,54,7,64,-99,-99,57,55,-99,-99,37,20,21,83,-99,-99,-99,46
24/10/2018,12,-99,35,102,49,34,-99,14,10,37,-99,32,8,45,-99,-99,49,52,-99,-99,33,26,17,46,-99,-99,-99,47
24/10/2018,13,-99,18,66,28,25,12,33,10,26,-99,32,3,19,-99,-99,38,38,-99,-99,36,31,-99,34,-99,-99,59,32
24/10/2018,14,-99,29,59,23,34,31,36,29,31,-99,33,9,15,-99,-99,38,33,-99,-99,35,39,15,54,-99,-99,43,43
24/10/2018,15,-99,32,39,31,41,44,31,16,43,-99,27,15,22,-99,-99,34,37,-99,-99,53,20,39,74,-99,-99,39,66
24/10/2018,16,-99,30,32,38,61,57,39,15,49,-99,36,21,41,-99,-99,44,41,-99,-99,60,51,28,48,-99,-99,34,66
24/10/2018,17,-99,41,22,54,54,55,53,14,34,-99,54,19,41,-99,-99,58,54,-99,-99,50,67,49,28,-99,-99,28,78
24/10/2018,18,-99,43,26,48,44,57,36,23,35,-99,49,17,64,-99,-99,35,56,-99,-99,43,49,75,36,-99,-99,33,55
24/10/2018,19,-99,32,43,50,32,38,29,49,50,-99,48,13,58,-99,-99,35,50,-99,-99,62,56,31,36,-99,-99,97,54
24/10/2018,20,-99,36,31,24,41,23,34,37,29,-99,43,16,46,-99,-99,32,36,-99,-99,69,34,85,44,-99,-99,103,53
24/10/2018,21,-99,38,29,30,40,28,25,20,19,-99,45,12,46,-99,-99,62,41,-99,-99,67,42,64,28,-99,-99,64,68
24/10/2018,22,-99,45,37,32,55,32,17,41,20,-99,48,4,52,-99,-99,72,45,-99,-99,42,35,55,26,-99,-99,73,93
24/10/2018,23,-99,40,15,28,37,15,21,42,22,-99,47,9,41,-99,-99,47,40,-99,-99,41,25,42,33,-99,-99,74,91
24/10/2018,24,-99,34,26,48,43,31,13,34,24,-99,41,16,42,-99,-99,47,23,-99,-99,43,27,46,17,-99,-99,50,67
25/10/2018,1,-99,19,15,30,32,21,16,26,14,-99,39,14,56,-99,-99,38,23,-99,-99,39,20,30,41,-99,-99,45,51
25/10/2018,2,-99,20,6,46,44,12,13,14,8,-99,42,14,43,-99,-99,41,23,-99,-99,37,15,29,27,-99,-99,38,62
25/10/2018,3,-99,16,7,34,51,31,10,26,5,-99,45,15,42,-99,-99,52,19,-99,-99,43,15,29,19,-99,-99,37,74
25/10/2018,4,-99,14,11,38,64,38,11,35,12,-99,40,13,44,-99,-99,26,29,-99,-99,79,13,18,37,-99,-99,44,58
25/10/2018,5,-99,17,20,40,91,52,-99,41,18,-99,40,13,38,-99,-99,54,26,-99,-99,60,21,27,46,-99,-99,55,122
25/10/2018,6,-99,19,59,36,75,75,21,54,34,-99,45,14,41,-99,-99,70,28,-99,-99,79,33,37,37,-99,-99,71,149
