Year,Month,Day,station,PromDiario,Max,Min,indice,Zona
2020,6,28,MER,43.0,75.0,22.0,53.882,CE
2020,6,30,MER,31.0,60.0,6.0,38.75,CE
2020,7,1,MER,62.0,101.0,36.0,81.265,CE
2020,7,3,MER,86.0,145.0,51.0,104.551,CE
2020,7,4,MER,44.0,67.0,27.0,55.324,CE
2020,7,5,MER,42.0,73.0,19.0,52.441,CE
2020,7,6,MER,24.0,54.0,10.0,30.0,CE
2020,7,7,MER,21.0,54.0,6.0,26.25,CE
2020,7,9,MER,20.0,39.0,8.0,25.0,CE
2020,7,10,MER,49.0,74.0,18.0,62.529,CE
2020,7,11,MER,63.0,132.0,36.0,82.706,CE
2020,7,12,MER,45.0,81.0,8.0,56.765,CE
2020,7,13,MER,27.0,54.0,14.0,33.75,CE
2020,7,14,MER,34.0,74.0,7.0,42.5,CE
2020,7,15,MER,30.0,51.0,16.0,37.5,CE
2020,7,16,MER,50.0,83.0,24.0,63.971,CE
2020,7,17,MER,44.0,65.0,16.0,55.324,CE
2020,7,18,MER,37.0,65.0,12.0,46.25,CE
2020,7,19,MER,42.0,73.0,24.0,52.441,CE
2020,7,20,MER,38.0,66.0,16.0,47.5,CE
2020,7,21,MER,35.0,56.0,9.0,43.75,CE
2020,8,1,MER,66.0,108.0,31.0,87.029,CE
2020,8,2,MER,49.0,96.0,21.0,62.529,CE
2020,8,3,MER,57.0,86.0,27.0,74.059,CE
2020,8,4,MER,52.0,88.0,24.0,66.853,CE
2020,8,5,MER,37.0,61.0,20.0,46.25,CE
2020,8,9,MER,30.0,60.0,13.0,37.5,CE
2020,8,10,MER,43.0,69.0,20.0,53.882,CE
2020,8,11,MER,54.0,72.0,31.0,69.735,CE
2020,8,12,MER,50.0,76.0,33.0,63.971,CE
2020,8,28,MER,29.0,65.0,12.0,36.25,CE
2020,8,29,MER,29.0,58.0,5.0,36.25,CE
2020,8,30,MER,17.0,55.0,4.0,21.25,CE
2020,8,31,MER,21.0,37.0,6.0,26.25,CE
2020,9,1,MER,79.0,141.0,31.0,102.065,CE
2020,9,2,MER,38.0,70.0,15.0,47.5,CE
2020,9,3,MER,58.0,92.0,34.0,75.5,CE
2020,9,4,MER,46.0,59.0,36.0,58.206,CE
2020,9,5,MER,40.0,61.0,14.0,50.0,CE
2020,9,6,MER,36.0,65.0,9.0,45.0,CE
2020,9,7,MER,21.0,48.0,3.0,26.25,CE
2020,9,9,MER,27.0,53.0,10.0,33.75,CE
2020,9,10,MER,38.0,64.0,18.0,47.5,CE
2020,9,11,MER,62.0,85.0,42.0,81.265,CE
2020,9,12,MER,51.0,74.0,29.0,65.412,CE
2020,9,13,MER,17.0,27.0,6.0,21.25,CE
2020,9,14,MER,28.0,48.0,10.0,35.0,CE
2020,9,15,MER,24.0,41.0,7.0,30.0,CE
2020,9,16,MER,16.0,40.0,2.0,20.0,CE
2020,9,19,MER,21.0,35.0,5.0,26.25,CE
2020,9,20,MER,34.0,61.0,11.0,42.5,CE
2020,9,21,MER,32.0,73.0,10.0,40.0,CE
2020,9,22,MER,44.0,67.0,14.0,55.324,CE
2020,9,23,MER,44.0,85.0,14.0,55.324,CE
2020,9,24,MER,36.0,75.0,7.0,45.0,CE
2020,9,30,MER,48.0,60.0,31.0,61.088,CE
2020,10,1,MER,62.0,115.0,17.0,81.265,CE
2020,10,2,MER,50.0,87.0,34.0,63.971,CE
2020,10,3,MER,75.0,117.0,29.0,100.0,CE
2020,10,4,MER,43.0,61.0,28.0,53.882,CE
2020,10,5,MER,27.0,42.0,9.0,33.75,CE
2020,10,6,MER,37.0,73.0,12.0,46.25,CE
2020,10,7,MER,33.0,79.0,9.0,41.25,CE
2020,10,9,MER,28.0,60.0,10.0,35.0,CE
2020,10,10,MER,30.0,47.0,6.0,37.5,CE
2020,10,11,MER,61.0,91.0,39.0,79.824,CE
2020,10,12,MER,57.0,78.0,21.0,74.059,CE
2020,10,13,MER,40.0,76.0,15.0,50.0,CE
2020,10,14,MER,26.0,52.0,14.0,32.5,CE
2020,10,15,MER,33.0,64.0,14.0,41.25,CE
2020,10,16,MER,29.0,57.0,6.0,36.25,CE
2020,10,17,MER,23.0,37.0,2.0,28.75,CE
2020,10,18,MER,35.0,67.0,15.0,43.75,CE
2020,10,19,MER,49.0,114.0,17.0,62.529,CE
2020,10,20,MER,34.0,62.0,18.0,42.5,CE
2020,10,21,MER,32.0,53.0,11.0,40.0,CE
2020,10,22,MER,39.0,75.0,13.0,48.75,CE
2020,10,23,MER,47.0,84.0,19.0,59.647,CE
2020,10,24,MER,48.0,90.0,28.0,61.088,CE
2020,10,25,MER,35.0,51.0,22.0,43.75,CE
2020,10,26,MER,46.0,77.0,23.0,58.206,CE
2020,10,27,MER,60.0,108.0,35.0,78.382,CE
2020,10,28,MER,56.0,86.0,43.0,72.618,CE
2020,10,29,MER,58.0,91.0,45.0,75.5,CE
2020,10,30,MER,36.0,62.0,12.0,45.0,CE
2020,10,31,MER,46.0,78.0,26.0,58.206,CE
2020,11,1,MER,61.0,98.0,37.0,79.824,CE
2020,11,2,MER,64.0,116.0,40.0,84.147,CE
2020,11,3,MER,66.0,115.0,39.0,87.029,CE
2020,11,4,MER,47.0,117.0,16.0,59.647,CE
2020,11,5,MER,29.0,54.0,12.0,36.25,CE
2020,11,6,MER,32.0,44.0,17.0,40.0,CE
2020,11,7,MER,25.0,45.0,12.0,31.25,CE
2020,11,9,MER,27.0,50.0,12.0,33.75,CE
2020,11,10,MER,32.0,53.0,20.0,40.0,CE
2020,11,11,MER,61.0,96.0,35.0,79.824,CE
2020,11,12,MER,56.0,90.0,29.0,72.618,CE
2020,11,13,MER,61.0,86.0,39.0,79.824,CE
2020,11,14,MER,65.0,110.0,39.0,85.588,CE
2020,11,15,MER,57.0,92.0,13.0,74.059,CE
2020,11,16,MER,24.0,54.0,8.0,30.0,CE
2020,11,17,MER,22.0,42.0,6.0,27.5,CE
2020,11,18,MER,23.0,42.0,4.0,28.75,CE
2020,11,19,MER,32.0,58.0,7.0,40.0,CE
2020,11,20,MER,41.0,68.0,23.0,51.0,CE
2020,11,22,MER,28.0,60.0,11.0,35.0,CE
2020,11,23,MER,37.0,61.0,16.0,46.25,CE
2020,11,24,MER,56.0,87.0,38.0,72.618,CE
2020,11,25,MER,68.0,99.0,35.0,89.912,CE
2020,11,26,MER,53.0,87.0,22.0,68.294,CE
2020,11,27,MER,60.0,82.0,31.0,78.382,CE
2020,11,28,MER,65.0,98.0,29.0,85.588,CE
2020,11,29,MER,70.0,96.0,54.0,92.794,CE
2020,11,30,MER,70.0,95.0,48.0,92.794,CE
2020,12,1,MER,55.0,82.0,21.0,71.176,CE
2020,12,2,MER,45.0,89.0,28.0,56.765,CE
2020,12,3,MER,71.0,139.0,29.0,94.235,CE
2020,12,4,MER,44.0,93.0,31.0,55.324,CE
2020,12,5,MER,42.0,67.0,26.0,52.441,CE
2020,12,6,MER,28.0,65.0,8.0,35.0,CE
2020,12,7,MER,21.0,41.0,6.0,26.25,CE
2020,12,9,MER,30.0,61.0,7.0,37.5,CE
2020,12,10,MER,31.0,60.0,11.0,38.75,CE
2020,12,11,MER,68.0,95.0,46.0,89.912,CE
2020,12,12,MER,53.0,99.0,29.0,68.294,CE
2020,12,13,MER,35.0,57.0,14.0,43.75,CE
2020,12,14,MER,45.0,60.0,25.0,56.765,CE
2020,12,15,MER,40.0,59.0,19.0,50.0,CE
2020,12,16,MER,53.0,73.0,34.0,68.294,CE
2020,12,17,MER,49.0,84.0,31.0,62.529,CE
2020,12,18,MER,51.0,77.0,31.0,65.412,CE
2020,12,19,MER,56.0,85.0,37.0,72.618,CE
2020,12,20,MER,46.0,68.0,30.0,58.206,CE
2020,12,21,MER,58.0,84.0,35.0,75.5,CE
2020,12,22,MER,65.0,83.0,52.0,85.588,CE
2020,12,25,MER,66.0,107.0,47.0,87.029,CE
2020,12,26,MER,53.0,84.0,19.0,68.294,CE
2020,12,27,MER,44.0,69.0,23.0,55.324,CE
2020,12,28,MER,59.0,98.0,30.0,76.941,CE
2020,12,29,MER,80.0,118.0,40.0,102.42,CE
2020,12,30,MER,64.0,141.0,25.0,84.147,CE
2020,12,31,MER,53.0,125.0,23.0,68.294,CE
2019,1,1,SAG,123.0,247.0,48.0,117.688,NE
2019,1,2,SAG,66.0,89.0,31.0,87.029,NE
2019,1,3,SAG,67.0,136.0,30.0,88.471,NE
2019,1,4,SAG,59.0,73.0,35.0,76.941,NE
2019,1,5,SAG,44.0,68.0,18.0,55.324,NE
2019,1,13,SAG,31.0,69.0,18.0,38.75,NE
2019,1,14,SAG,36.0,74.0,15.0,45.0,NE
2019,1,15,SAG,62.0,127.0,28.0,81.265,NE
2019,1,16,SAG,64.0,127.0,32.0,84.147,NE
2019,1,17,SAG,67.0,110.0,37.0,88.471,NE
2019,1,18,SAG,57.0,88.0,37.0,74.059,NE
2019,1,19,SAG,68.0,134.0,22.0,89.912,NE
2019,1,20,SAG,39.0,96.0,14.0,48.75,NE
2019,1,21,SAG,74.0,140.0,37.0,98.559,NE
2019,1,22,SAG,103.0,225.0,33.0,110.587,NE
2019,1,23,SAG,74.0,207.0,30.0,98.559,NE
2019,1,24,SAG,82.0,154.0,27.0,103.13,NE
2019,1,25,SAG,67.0,114.0,30.0,88.471,NE
2019,1,26,SAG,78.0,166.0,33.0,101.71,NE
2019,1,27,SAG,36.0,65.0,22.0,45.0,NE
2019,1,28,SAG,75.0,129.0,42.0,100.0,NE
2019,1,29,SAG,93.0,223.0,48.0,107.036,NE
2019,1,30,SAG,53.0,110.0,27.0,68.294,NE
2019,1,31,SAG,70.0,213.0,20.0,92.794,NE
2019,2,1,SAG,93.0,163.0,42.0,107.036,NE
2019,2,2,SAG,84.0,142.0,49.0,103.841,NE
2019,2,3,SAG,64.0,101.0,38.0,84.147,NE
2019,2,4,SAG,65.0,122.0,31.0,85.588,NE
2019,2,5,SAG,47.0,117.0,19.0,59.647,NE
2019,2,7,SAG,38.0,66.0,5.0,47.5,NE
2019,2,13,SAG,60.0,134.0,20.0,78.382,NE
2019,2,14,SAG,61.0,105.0,34.0,79.824,NE
2019,2,15,SAG,70.0,124.0,39.0,92.794,NE
2019,2,16,SAG,74.0,137.0,39.0,98.559,NE
2019,2,17,SAG,52.0,124.0,25.0,66.853,NE
2019,2,18,SAG,72.0,139.0,28.0,95.676,NE
2019,2,19,SAG,55.0,123.0,14.0,71.176,NE
2019,2,20,SAG,63.0,117.0,28.0,82.706,NE
2019,2,23,SAG,60.0,107.0,24.0,78.382,NE
2019,2,24,SAG,35.0,57.0,18.0,43.75,NE
2019,2,25,SAG,40.0,80.0,10.0,50.0,NE
2019,2,26,SAG,46.0,79.0,30.0,58.206,NE
2019,2,27,SAG,52.0,123.0,24.0,66.853,NE
2019,2,28,SAG,62.0,130.0,26.0,81.265,NE
2019,3,1,SAG,93.0,172.0,38.0,107.036,NE
2019,3,2,SAG,76.0,123.0,35.0,101.0,NE
2019,3,3,SAG,59.0,103.0,32.0,76.941,NE
2019,3,4,SAG,70.0,99.0,48.0,92.794,NE
2019,3,5,SAG,67.0,92.0,29.0,88.471,NE
2019,3,7,SAG,29.0,50.0,11.0,36.25,NE
2019,3,13,SAG,76.0,162.0,31.0,101.0,NE
2019,3,14,SAG,74.0,135.0,36.0,98.559,NE
2019,3,15,SAG,67.0,140.0,26.0,88.471,NE
2019,3,16,SAG,59.0,105.0,28.0,76.941,NE
2019,3,17,SAG,58.0,125.0,20.0,75.5,NE
2019,3,18,SAG,45.0,69.0,24.0,56.765,NE
2019,3,19,SAG,55.0,93.0,24.0,71.176,NE
2019,3,21,SAG,47.0,97.0,24.0,59.647,NE
2019,3,22,SAG,45.0,65.0,21.0,56.765,NE
2019,3,23,SAG,50.0,82.0,26.0,63.971,NE
2019,3,24,SAG,47.0,81.0,21.0,59.647,NE
2019,3,25,SAG,55.0,94.0,20.0,71.176,NE
2019,3,26,SAG,50.0,79.0,27.0,63.971,NE
2019,3,27,SAG,48.0,111.0,17.0,61.088,NE
2019,3,28,SAG,54.0,117.0,27.0,69.735,NE
2019,3,29,SAG,71.0,123.0,37.0,94.235,NE
2019,3,30,SAG,86.0,115.0,70.0,104.551,NE
2019,3,31,SAG,72.0,87.0,54.0,95.676,NE
2019,4,1,SAG,102.0,192.0,47.0,110.232,NE
2019,4,2,SAG,71.0,130.0,38.0,94.235,NE
2019,4,3,SAG,67.0,173.0,20.0,88.471,NE
2019,4,4,SAG,66.0,101.0,35.0,87.029,NE
2019,4,5,SAG,84.0,114.0,46.0,103.841,NE
2019,4,7,SAG,50.0,72.0,29.0,63.971,NE
2019,4,27,SAG,82.0,114.0,52.0,103.13,NE
2019,4,28,SAG,64.0,101.0,40.0,84.147,NE
2019,4,29,SAG,69.0,104.0,29.0,91.353,NE
2019,4,30,SAG,60.0,96.0,31.0,78.382,NE
2019,5,2,SAG,70.0,107.0,40.0,92.794,NE
2019,5,3,SAG,56.0,121.0,20.0,72.618,NE
2019,5,5,SAG,68.0,98.0,40.0,89.912,NE
2019,5,7,SAG,61.0,108.0,22.0,79.824,NE
2019,5,25,SAG,59.0,96.0,20.0,76.941,NE
2019,5,26,SAG,42.0,84.0,24.0,52.441,NE
2019,5,27,SAG,60.0,102.0,20.0,78.382,NE
2019,5,28,SAG,75.0,131.0,25.0,100.0,NE
2019,5,29,SAG,83.0,189.0,39.0,103.486,NE
2019,5,30,SAG,81.0,139.0,40.0,102.775,NE
2019,6,1,SAG,74.0,111.0,39.0,98.559,NE
2019,6,2,SAG,93.0,190.0,45.0,107.036,NE
2019,6,3,SAG,53.0,80.0,30.0,68.294,NE
2019,6,20,SAG,44.0,76.0,19.0,55.324,NE
2019,6,21,SAG,47.0,99.0,13.0,59.647,NE
2019,6,22,SAG,52.0,82.0,24.0,66.853,NE
2019,6,23,SAG,42.0,68.0,7.0,52.441,NE
2019,6,24,SAG,21.0,78.0,5.0,26.25,NE
2019,6,25,SAG,26.0,62.0,7.0,32.5,NE
2019,6,26,SAG,36.0,69.0,22.0,45.0,NE
2019,6,28,SAG,29.0,62.0,11.0,36.25,NE
2019,6,30,SAG,33.0,57.0,12.0,41.25,NE
2019,7,1,SAG,80.0,168.0,46.0,102.42,NE
2019,7,2,SAG,102.0,205.0,49.0,110.232,NE
2019,7,3,SAG,59.0,104.0,28.0,76.941,NE
2019,7,7,SAG,36.0,56.0,14.0,45.0,NE
2019,8,3,SAG,65.0,104.0,30.0,85.588,NE
2019,8,7,SAG,43.0,68.0,29.0,53.882,NE
2019,9,1,SAG,52.0,79.0,18.0,66.853,NE
2019,9,2,SAG,54.0,82.0,25.0,69.735,NE
2019,9,3,SAG,76.0,130.0,46.0,101.0,NE
2019,9,7,SAG,54.0,142.0,17.0,69.735,NE
2019,10,1,SAG,52.0,112.0,14.0,66.853,NE
2019,10,2,SAG,49.0,94.0,27.0,62.529,NE
2019,10,3,SAG,75.0,116.0,51.0,100.0,NE
2019,11,1,SAG,70.0,119.0,33.0,92.794,NE
2019,11,2,SAG,76.0,149.0,43.0,101.0,NE
2019,11,3,SAG,73.0,105.0,26.0,97.118,NE
2019,12,1,SAG,69.0,161.0,17.0,91.353,NE
2019,12,2,SAG,76.0,123.0,25.0,101.0,NE
2019,12,3,SAG,76.0,108.0,42.0,101.0,NE
2020,1,2,SAG,52.0,85.0,27.0,66.853,NE
2020,1,3,SAG,66.0,116.0,28.0,87.029,NE
2020,1,4,SAG,66.0,115.0,27.0,87.029,NE
2020,1,5,SAG,31.0,53.0,10.0,38.75,NE
2020,1,6,SAG,42.0,76.0,17.0,52.441,NE
2020,1,7,SAG,30.0,48.0,11.0,37.5,NE
2020,1,8,SAG,33.0,64.0,17.0,41.25,NE
2020,1,9,SAG,30.0,64.0,15.0,37.5,NE
2020,1,12,SAG,57.0,94.0,31.0,74.059,NE
2020,1,13,SAG,62.0,101.0,27.0,81.265,NE
2020,1,14,SAG,57.0,112.0,26.0,74.059,NE
2020,1,15,SAG,68.0,128.0,40.0,89.912,NE
2020,1,16,SAG,68.0,144.0,16.0,89.912,NE
2020,1,17,SAG,53.0,93.0,11.0,68.294,NE
2020,1,18,SAG,61.0,111.0,20.0,79.824,NE
2020,1,21,SAG,58.0,106.0,17.0,75.5,NE
2020,1,22,SAG,68.0,94.0,30.0,89.912,NE
2020,1,23,SAG,54.0,109.0,12.0,69.735,NE
2020,1,24,SAG,41.0,71.0,11.0,51.0,NE
2020,1,25,SAG,64.0,140.0,28.0,84.147,NE
2020,1,26,SAG,38.0,63.0,13.0,47.5,NE
2020,1,27,SAG,48.0,80.0,25.0,61.088,NE
2020,1,28,SAG,52.0,91.0,14.0,66.853,NE
2020,1,29,SAG,76.0,194.0,31.0,101.0,NE
2020,1,31,SAG,40.0,86.0,11.0,50.0,NE
2020,2,2,SAG,55.0,106.0,17.0,71.176,NE
2020,2,3,SAG,60.0,113.0,33.0,78.382,NE
2020,2,4,SAG,60.0,159.0,8.0,78.382,NE
2020,2,5,SAG,41.0,72.0,16.0,51.0,NE
2020,2,6,SAG,39.0,65.0,22.0,48.75,NE
2020,2,7,SAG,47.0,86.0,19.0,59.647,NE
2020,2,8,SAG,28.0,46.0,11.0,35.0,NE
2020,2,9,SAG,36.0,60.0,14.0,45.0,NE
2020,2,12,SAG,44.0,69.0,11.0,55.324,NE
2020,2,13,SAG,66.0,111.0,28.0,87.029,NE
2020,2,14,SAG,64.0,101.0,29.0,84.147,NE
2020,2,15,SAG,59.0,97.0,27.0,76.941,NE
2020,2,16,SAG,43.0,74.0,17.0,53.882,NE
2020,2,17,SAG,53.0,96.0,13.0,68.294,NE
2020,2,18,SAG,76.0,162.0,32.0,101.0,NE
2020,2,19,SAG,72.0,127.0,40.0,95.676,NE
2020,2,20,SAG,73.0,114.0,36.0,97.118,NE
2020,2,21,SAG,61.0,289.0,9.0,79.824,NE
2020,2,22,SAG,53.0,85.0,30.0,68.294,NE
2020,2,23,SAG,62.0,101.0,39.0,81.265,NE
2020,2,24,SAG,82.0,174.0,46.0,103.13,NE
2020,2,25,SAG,49.0,73.0,24.0,62.529,NE
2020,2,26,SAG,72.0,140.0,32.0,95.676,NE
2020,2,27,SAG,64.0,116.0,23.0,84.147,NE
2020,2,28,SAG,56.0,128.0,26.0,72.618,NE
2020,2,29,SAG,61.0,101.0,29.0,79.824,NE
2020,3,2,SAG,44.0,86.0,19.0,55.324,NE
2020,3,3,SAG,56.0,99.0,32.0,72.618,NE
2020,3,4,SAG,45.0,82.0,21.0,56.765,NE
2020,3,5,SAG,37.0,75.0,21.0,46.25,NE
2020,3,6,SAG,22.0,56.0,7.0,27.5,NE
2020,3,8,SAG,29.0,50.0,6.0,36.25,NE
2020,3,9,SAG,35.0,62.0,17.0,43.75,NE
2020,3,12,SAG,55.0,110.0,28.0,71.176,NE
2020,3,13,SAG,61.0,112.0,35.0,79.824,NE
2020,3,14,SAG,58.0,112.0,20.0,75.5,NE
2020,3,15,SAG,42.0,78.0,11.0,52.441,NE
2020,3,17,SAG,43.0,79.0,21.0,53.882,NE
2020,3,18,SAG,55.0,105.0,20.0,71.176,NE
2020,3,19,SAG,46.0,90.0,19.0,58.206,NE
2020,3,20,SAG,53.0,82.0,29.0,68.294,NE
2020,3,21,SAG,40.0,87.0,17.0,50.0,NE
2020,3,22,SAG,45.0,106.0,27.0,56.765,NE
2020,3,24,SAG,67.0,134.0,40.0,88.471,NE
2020,3,25,SAG,67.0,119.0,22.0,88.471,NE
2020,3,26,SAG,77.0,210.0,44.0,101.355,NE
2020,3,27,SAG,93.0,221.0,44.0,107.036,NE
2020,3,28,SAG,65.0,104.0,32.0,85.588,NE
2020,3,29,SAG,73.0,185.0,38.0,97.118,NE
2020,3,30,SAG,67.0,112.0,41.0,88.471,NE
2020,3,31,SAG,68.0,149.0,38.0,89.912,NE
2020,4,1,SAG,62.0,114.0,36.0,81.265,NE
2020,4,3,SAG,52.0,108.0,18.0,66.853,NE
2020,4,4,SAG,38.0,55.0,8.0,47.5,NE
2020,4,5,SAG,45.0,101.0,20.0,56.765,NE
2020,4,6,SAG,32.0,82.0,8.0,40.0,NE
2020,4,8,SAG,35.0,51.0,15.0,43.75,NE
2020,4,9,SAG,27.0,62.0,6.0,33.75,NE
2020,4,12,SAG,54.0,106.0,22.0,69.735,NE
2020,4,13,SAG,68.0,160.0,32.0,89.912,NE
2020,4,14,SAG,69.0,101.0,45.0,91.353,NE
2020,4,15,SAG,74.0,112.0,48.0,98.559,NE
2020,4,16,SAG,60.0,142.0,26.0,78.382,NE
2020,4,17,SAG,59.0,117.0,25.0,76.941,NE
2020,4,18,SAG,64.0,113.0,33.0,84.147,NE
2020,4,19,SAG,71.0,100.0,40.0,94.235,NE
2020,4,20,SAG,67.0,144.0,35.0,88.471,NE
2020,4,21,SAG,66.0,127.0,30.0,87.029,NE
2020,4,22,SAG,57.0,109.0,26.0,74.059,NE
2020,4,23,SAG,54.0,92.0,33.0,69.735,NE
2020,4,24,SAG,60.0,91.0,31.0,78.382,NE
2020,4,25,SAG,53.0,92.0,26.0,68.294,NE
2020,4,26,SAG,30.0,56.0,14.0,37.5,NE
2020,4,27,SAG,34.0,66.0,11.0,42.5,NE
2020,4,28,SAG,46.0,112.0,19.0,58.206,NE
2020,4,29,SAG,74.0,404.0,26.0,98.559,NE
2020,4,30,SAG,34.0,76.0,9.0,42.5,NE
2020,5,1,SAG,52.0,154.0,20.0,66.853,NE
2020,5,3,SAG,75.0,150.0,39.0,100.0,NE
2020,5,4,SAG,33.0,51.0,16.0,41.25,NE
2020,5,5,SAG,44.0,161.0,4.0,55.324,NE
2020,5,6,SAG,38.0,91.0,14.0,47.5,NE
2020,5,8,SAG,27.0,38.0,14.0,33.75,NE
2020,5,9,SAG,25.0,60.0,5.0,31.25,NE
2020,5,11,SAG,52.0,137.0,17.0,66.853,NE
2020,5,12,SAG,44.0,94.0,21.0,55.324,NE
2020,5,13,SAG,59.0,96.0,41.0,76.941,NE
2020,5,14,SAG,64.0,89.0,37.0,84.147,NE
2020,5,15,SAG,59.0,103.0,32.0,76.941,NE
2020,5,16,SAG,55.0,96.0,25.0,71.176,NE
2020,5,17,SAG,49.0,88.0,29.0,62.529,NE
2020,5,18,SAG,48.0,101.0,24.0,61.088,NE
2020,5,19,SAG,46.0,89.0,25.0,58.206,NE
2020,5,20,SAG,73.0,107.0,40.0,97.118,NE
2020,5,21,SAG,70.0,104.0,36.0,92.794,NE
2020,5,22,SAG,59.0,122.0,24.0,76.941,NE
2020,5,23,SAG,57.0,93.0,37.0,74.059,NE
2020,5,24,SAG,52.0,79.0,31.0,66.853,NE
2020,5,25,SAG,52.0,93.0,24.0,66.853,NE
2020,5,26,SAG,62.0,109.0,40.0,81.265,NE
2020,5,27,SAG,75.0,126.0,36.0,100.0,NE
2020,5,28,SAG,58.0,119.0,7.0,75.5,NE
2020,5,29,SAG,35.0,70.0,12.0,43.75,NE
2020,5,31,SAG,29.0,96.0,7.0,36.25,NE
2020,6,1,SAG,81.0,150.0,46.0,102.775,NE
2020,6,3,SAG,66.0,116.0,25.0,87.029,NE
2020,6,4,SAG,55.0,117.0,21.0,71.176,NE
2020,6,6,SAG,34.0,67.0,15.0,42.5,NE
2020,6,8,SAG,29.0,75.0,7.0,36.25,NE
2020,6,9,SAG,14.0,29.0,5.0,17.5,NE
2020,6,11,SAG,54.0,104.0,21.0,69.735,NE
2020,6,12,SAG,43.0,56.0,22.0,53.882,NE
2020,6,13,SAG,34.0,79.0,11.0,42.5,NE
2020,6,14,SAG,33.0,66.0,11.0,41.25,NE
2020,6,15,SAG,48.0,93.0,25.0,61.088,NE
2020,6,16,SAG,46.0,78.0,16.0,58.206,NE
2020,6,17,SAG,50.0,81.0,22.0,63.971,NE
2020,6,18,SAG,44.0,71.0,9.0,55.324,NE
2020,6,19,SAG,49.0,95.0,16.0,62.529,NE
2020,6,20,SAG,43.0,76.0,15.0,53.882,NE
2020,6,21,SAG,39.0,69.0,15.0,48.75,NE
2020,6,22,SAG,33.0,70.0,12.0,41.25,NE
2020,6,24,SAG,22.0,67.0,3.0,27.5,NE
2020,6,25,SAG,20.0,38.0,4.0,25.0,NE
2020,6,26,SAG,32.0,80.0,8.0,40.0,NE
2020,6,27,SAG,52.0,77.0,21.0,66.853,NE
2020,6,28,SAG,59.0,117.0,32.0,76.941,NE
2020,6,29,SAG,45.0,93.0,12.0,56.765,NE
2020,6,30,SAG,39.0,74.0,6.0,48.75,NE
2020,7,1,SAG,82.0,149.0,48.0,103.13,NE
2020,7,2,SAG,69.0,134.0,28.0,91.353,NE
2020,7,3,SAG,82.0,176.0,44.0,103.13,NE
2020,7,4,SAG,51.0,96.0,31.0,65.412,NE
2020,7,5,SAG,39.0,74.0,17.0,48.75,NE
2020,7,6,SAG,31.0,92.0,10.0,38.75,NE
2020,7,11,SAG,65.0,104.0,39.0,85.588,NE
2020,7,12,SAG,37.0,66.0,16.0,46.25,NE
2020,7,13,SAG,36.0,58.0,19.0,45.0,NE
2020,7,14,SAG,50.0,266.0,16.0,63.971,NE
2020,7,15,SAG,39.0,84.0,20.0,48.75,NE
2020,7,16,SAG,53.0,80.0,27.0,68.294,NE
2020,7,17,SAG,52.0,97.0,21.0,66.853,NE
2020,7,18,SAG,43.0,76.0,12.0,53.882,NE
2020,7,19,SAG,50.0,87.0,22.0,63.971,NE
2020,7,20,SAG,46.0,88.0,25.0,58.206,NE
2020,7,21,SAG,40.0,79.0,20.0,50.0,NE
2020,7,22,SAG,37.0,78.0,6.0,46.25,NE
2020,7,23,SAG,37.0,62.0,20.0,46.25,NE
2020,7,24,SAG,32.0,128.0,6.0,40.0,NE
2020,7,25,SAG,38.0,60.0,14.0,47.5,NE
2020,7,26,SAG,21.0,43.0,6.0,26.25,NE
2020,7,27,SAG,27.0,52.0,9.0,33.75,NE
2020,7,28,SAG,22.0,49.0,3.0,27.5,NE
2020,7,29,SAG,22.0,64.0,2.0,27.5,NE
2020,7,30,SAG,36.0,81.0,11.0,45.0,NE
2020,7,31,SAG,28.0,56.0,15.0,35.0,NE
2020,8,1,SAG,60.0,91.0,17.0,78.382,NE
2020,8,2,SAG,66.0,122.0,26.0,87.029,NE
2020,8,3,SAG,52.0,73.0,35.0,66.853,NE
2020,8,4,SAG,52.0,104.0,32.0,66.853,NE
2020,8,5,SAG,45.0,74.0,16.0,56.765,NE
2020,8,6,SAG,33.0,109.0,13.0,41.25,NE
2020,8,7,SAG,17.0,43.0,6.0,21.25,NE
2020,8,8,SAG,22.0,52.0,7.0,27.5,NE
2020,8,9,SAG,37.0,87.0,13.0,46.25,NE
2020,8,11,SAG,53.0,89.0,16.0,68.294,NE
2020,8,12,SAG,50.0,97.0,24.0,63.971,NE
2020,8,13,SAG,39.0,93.0,8.0,48.75,NE
2020,8,14,SAG,36.0,70.0,11.0,45.0,NE
2020,8,16,SAG,31.0,66.0,5.0,38.75,NE
2020,8,17,SAG,28.0,70.0,2.0,35.0,NE
2020,8,18,SAG,25.0,51.0,8.0,31.25,NE
2020,8,19,SAG,40.0,85.0,13.0,50.0,NE
2020,8,20,SAG,31.0,53.0,15.0,38.75,NE
2020,8,21,SAG,37.0,100.0,10.0,46.25,NE
2020,8,22,SAG,38.0,84.0,15.0,47.5,NE
2020,8,23,SAG,30.0,62.0,12.0,37.5,NE
2020,8,24,SAG,29.0,89.0,9.0,36.25,NE
2020,8,25,SAG,18.0,51.0,5.0,22.5,NE
2020,8,26,SAG,21.0,49.0,8.0,26.25,NE
2020,8,28,SAG,30.0,64.0,11.0,37.5,NE
2020,8,29,SAG,32.0,59.0,2.0,40.0,NE
2020,8,30,SAG,20.0,45.0,8.0,25.0,NE
2020,8,31,SAG,28.0,66.0,5.0,35.0,NE
