Year,Month,Day,station,PromDiario,Max,Min,indice,Zona
2020,4,20,SFE,22.0,38.0,13.0,65.745,SO
2020,4,21,SFE,18.0,30.0,8.0,59.787,SO
2020,4,22,SFE,19.0,33.0,7.0,61.277,SO
2020,4,23,SFE,16.0,28.0,6.0,56.809,SO
2020,4,24,SFE,24.0,34.0,13.0,68.723,SO
2020,4,25,SFE,23.0,30.0,18.0,67.234,SO
2020,4,26,SFE,16.0,24.0,4.0,56.809,SO
2020,4,27,SFE,9.0,17.0,2.0,37.5,SO
2020,4,28,SFE,16.0,32.0,1.0,56.809,SO
2020,4,29,SFE,12.0,24.0,2.0,50.0,SO
2020,4,30,SFE,11.0,25.0,1.0,45.833,SO
2020,5,1,SFE,16.0,23.0,6.0,56.809,SO
2020,5,3,SFE,22.0,51.0,8.0,65.745,SO
2020,5,4,SFE,18.0,28.0,9.0,59.787,SO
2020,5,5,SFE,16.0,32.0,3.0,56.809,SO
2020,5,6,SFE,11.0,20.0,1.0,45.833,SO
2020,5,7,SFE,13.0,35.0,1.0,52.34,SO
2020,5,8,SFE,12.0,34.0,4.0,50.0,SO
2020,5,9,SFE,6.0,11.0,1.0,25.0,SO
2020,5,10,SFE,13.0,32.0,6.0,52.34,SO
2020,5,11,SFE,23.0,42.0,11.0,67.234,SO
2020,5,13,SFE,25.0,47.0,17.0,70.213,SO
2020,5,14,SFE,26.0,37.0,17.0,71.702,SO
2020,5,15,SFE,24.0,38.0,10.0,68.723,SO
2020,5,16,SFE,12.0,25.0,5.0,50.0,SO
2020,5,17,SFE,15.0,26.0,5.0,55.319,SO
2020,5,18,SFE,21.0,31.0,13.0,64.255,SO
2020,5,19,SFE,14.0,27.0,2.0,53.83,SO
2020,5,20,SFE,37.0,53.0,23.0,88.085,SO
2020,5,21,SFE,44.0,58.0,20.0,98.511,SO
2020,5,22,SFE,27.0,42.0,15.0,73.191,SO
2020,5,23,SFE,21.0,36.0,8.0,64.255,SO
2020,5,24,SFE,22.0,31.0,13.0,65.745,SO
2020,5,25,SFE,14.0,24.0,4.0,53.83,SO
2020,5,26,SFE,24.0,42.0,10.0,68.723,SO
2020,5,27,SFE,40.0,68.0,26.0,92.553,SO
2020,5,28,SFE,26.0,47.0,11.0,71.702,SO
2020,5,29,SFE,16.0,37.0,3.0,56.809,SO
2020,5,30,SFE,14.0,36.0,5.0,53.83,SO
2020,5,31,SFE,18.0,30.0,7.0,59.787,SO
2020,6,1,SFE,31.0,57.0,15.0,79.149,SO
2020,6,3,SFE,37.0,59.0,18.0,88.085,SO
2020,6,4,SFE,18.0,39.0,8.0,59.787,SO
2020,6,5,SFE,13.0,35.0,2.0,52.34,SO
2020,6,6,SFE,14.0,32.0,5.0,53.83,SO
2020,6,7,SFE,10.0,27.0,1.0,41.667,SO
2020,6,9,SFE,5.0,12.0,1.0,20.833,SO
2020,6,10,SFE,15.0,24.0,7.0,55.319,SO
2020,6,11,SFE,32.0,74.0,16.0,80.638,SO
2020,6,13,SFE,9.0,23.0,1.0,37.5,SO
2020,6,14,SFE,17.0,26.0,7.0,58.298,SO
2020,6,15,SFE,21.0,38.0,8.0,64.255,SO
2020,6,16,SFE,24.0,43.0,12.0,68.723,SO
2020,6,17,SFE,20.0,43.0,4.0,62.766,SO
2020,6,18,SFE,14.0,29.0,5.0,53.83,SO
2020,6,19,SFE,11.0,19.0,1.0,45.833,SO
2020,6,20,SFE,13.0,33.0,3.0,52.34,SO
2020,6,21,SFE,21.0,40.0,6.0,64.255,SO
2020,6,22,SFE,13.0,25.0,1.0,52.34,SO
2020,6,23,SFE,11.0,25.0,1.0,45.833,SO
2020,6,24,SFE,8.0,15.0,1.0,33.333,SO
2020,6,25,SFE,6.0,12.0,1.0,25.0,SO
2020,6,26,SFE,9.0,19.0,2.0,37.5,SO
2020,6,27,SFE,18.0,30.0,11.0,59.787,SO
2020,6,28,SFE,15.0,25.0,6.0,55.319,SO
2020,6,29,SFE,18.0,40.0,3.0,59.787,SO
2020,6,30,SFE,17.0,44.0,5.0,58.298,SO
2020,7,1,SFE,16.0,27.0,8.0,56.809,SO
2020,7,2,SFE,8.0,18.0,1.0,33.333,SO
2020,7,3,SFE,40.0,68.0,15.0,92.553,SO
2020,7,4,SFE,16.0,28.0,3.0,56.809,SO
2020,7,5,SFE,19.0,46.0,1.0,61.277,SO
2020,7,6,SFE,11.0,23.0,5.0,45.833,SO
2020,7,7,SFE,7.0,25.0,1.0,29.167,SO
2020,7,8,SFE,7.0,23.0,1.0,29.167,SO
2020,7,9,SFE,8.0,18.0,1.0,33.333,SO
2020,7,10,SFE,15.0,31.0,6.0,55.319,SO
2020,7,11,SFE,29.0,59.0,8.0,76.17,SO
2020,7,13,SFE,11.0,27.0,1.0,45.833,SO
2020,7,14,SFE,16.0,35.0,5.0,56.809,SO
2020,7,15,SFE,16.0,39.0,7.0,56.809,SO
2020,7,16,SFE,17.0,32.0,7.0,58.298,SO
2020,7,17,SFE,16.0,26.0,9.0,56.809,SO
2020,7,18,SFE,20.0,40.0,9.0,62.766,SO
2020,7,19,SFE,18.0,28.0,8.0,59.787,SO
2020,7,20,SFE,14.0,36.0,1.0,53.83,SO
2020,7,21,SFE,13.0,26.0,5.0,52.34,SO
2020,7,22,SFE,12.0,29.0,3.0,50.0,SO
2020,7,23,SFE,18.0,37.0,10.0,59.787,SO
2020,7,24,SFE,12.0,29.0,5.0,50.0,SO
2020,7,25,SFE,16.0,32.0,5.0,56.809,SO
2020,7,26,SFE,8.0,17.0,1.0,33.333,SO
2020,7,27,SFE,9.0,17.0,1.0,37.5,SO
2020,7,28,SFE,9.0,21.0,1.0,37.5,SO
2020,7,29,SFE,11.0,20.0,1.0,45.833,SO
2020,7,30,SFE,17.0,46.0,5.0,58.298,SO
2020,7,31,SFE,11.0,29.0,1.0,45.833,SO
2020,8,1,SFE,29.0,44.0,13.0,76.17,SO
2020,8,2,SFE,11.0,27.0,4.0,45.833,SO
2020,8,3,SFE,20.0,36.0,9.0,62.766,SO
2020,8,4,SFE,19.0,34.0,9.0,61.277,SO
2020,8,5,SFE,21.0,32.0,11.0,64.255,SO
2020,8,6,SFE,11.0,21.0,1.0,45.833,SO
2020,8,8,SFE,5.0,12.0,1.0,20.833,SO
2020,8,9,SFE,15.0,27.0,4.0,55.319,SO
2020,8,10,SFE,15.0,27.0,7.0,55.319,SO
2020,8,11,SFE,18.0,35.0,9.0,59.787,SO
2020,8,13,SFE,9.0,18.0,1.0,37.5,SO
2020,8,14,SFE,14.0,37.0,5.0,53.83,SO
2020,8,15,SFE,13.0,38.0,3.0,52.34,SO
2020,8,16,SFE,10.0,24.0,2.0,41.667,SO
2020,8,19,SFE,21.0,41.0,1.0,64.255,SO
2020,8,20,SFE,16.0,42.0,2.0,56.809,SO
2020,8,21,SFE,13.0,24.0,4.0,52.34,SO
2020,8,22,SFE,12.0,25.0,4.0,50.0,SO
2020,8,23,SFE,12.0,19.0,4.0,50.0,SO
2020,8,24,SFE,14.0,27.0,2.0,53.83,SO
2020,8,25,SFE,7.0,14.0,1.0,29.167,SO
2020,8,27,SFE,8.0,15.0,1.0,33.333,SO
2020,8,28,SFE,14.0,39.0,1.0,53.83,SO
2020,8,29,SFE,18.0,36.0,3.0,59.787,SO
2020,8,31,SFE,10.0,18.0,1.0,41.667,SO
2020,9,1,SFE,22.0,31.0,15.0,65.745,SO
2020,9,2,SFE,11.0,23.0,3.0,45.833,SO
2020,9,3,SFE,16.0,33.0,8.0,56.809,SO
2020,9,4,SFE,21.0,31.0,7.0,64.255,SO
2020,9,5,SFE,26.0,39.0,10.0,71.702,SO
2020,9,6,SFE,10.0,25.0,1.0,41.667,SO
2020,9,7,SFE,12.0,36.0,1.0,50.0,SO
2020,9,9,SFE,13.0,22.0,2.0,52.34,SO
2020,9,10,SFE,16.0,36.0,3.0,56.809,SO
2020,9,11,SFE,16.0,26.0,8.0,56.809,SO
2020,9,13,SFE,10.0,21.0,3.0,41.667,SO
2020,9,14,SFE,10.0,19.0,2.0,41.667,SO
2020,9,15,SFE,13.0,26.0,4.0,52.34,SO
2020,9,16,SFE,14.0,25.0,2.0,53.83,SO
2020,9,17,SFE,12.0,22.0,3.0,50.0,SO
2020,9,18,SFE,6.0,18.0,1.0,25.0,SO
2020,9,19,SFE,8.0,24.0,2.0,33.333,SO
2020,9,20,SFE,18.0,37.0,8.0,59.787,SO
2020,9,21,SFE,17.0,43.0,4.0,58.298,SO
2020,9,22,SFE,20.0,37.0,8.0,62.766,SO
2020,9,23,SFE,20.0,29.0,11.0,62.766,SO
2020,9,24,SFE,19.0,34.0,8.0,61.277,SO
2020,9,25,SFE,21.0,32.0,7.0,64.255,SO
2020,9,26,SFE,24.0,58.0,4.0,68.723,SO
2020,9,27,SFE,14.0,27.0,1.0,53.83,SO
2020,9,28,SFE,9.0,16.0,3.0,37.5,SO
2020,9,29,SFE,11.0,24.0,3.0,45.833,SO
2020,9,30,SFE,21.0,44.0,9.0,64.255,SO
2020,10,1,SFE,11.0,21.0,4.0,45.833,SO
2020,10,2,SFE,13.0,25.0,5.0,52.34,SO
2020,10,3,SFE,26.0,58.0,8.0,71.702,SO
2020,10,4,SFE,17.0,30.0,7.0,58.298,SO
2020,10,5,SFE,19.0,35.0,5.0,61.277,SO
2020,10,6,SFE,15.0,28.0,4.0,55.319,SO
2020,10,7,SFE,10.0,22.0,1.0,41.667,SO
2020,10,8,SFE,12.0,39.0,1.0,50.0,SO
2020,10,9,SFE,14.0,33.0,3.0,53.83,SO
2020,10,10,SFE,13.0,26.0,2.0,52.34,SO
2020,10,11,SFE,16.0,29.0,3.0,56.809,SO
2020,10,13,SFE,14.0,26.0,2.0,53.83,SO
2020,10,14,SFE,10.0,28.0,3.0,41.667,SO
2020,10,15,SFE,9.0,19.0,4.0,37.5,SO
2020,10,16,SFE,8.0,23.0,3.0,33.333,SO
2020,10,17,SFE,10.0,22.0,2.0,41.667,SO
2020,10,18,SFE,15.0,32.0,4.0,55.319,SO
2020,10,19,SFE,10.0,28.0,3.0,41.667,SO
2020,10,20,SFE,12.0,25.0,1.0,50.0,SO
2020,10,21,SFE,13.0,26.0,7.0,52.34,SO
2020,10,22,SFE,12.0,27.0,3.0,50.0,SO
2020,10,23,SFE,7.0,11.0,1.0,29.167,SO
2020,10,24,SFE,8.0,19.0,1.0,33.333,SO
2020,10,25,SFE,7.0,15.0,2.0,29.167,SO
2020,10,26,SFE,13.0,26.0,3.0,52.34,SO
2020,10,27,SFE,16.0,29.0,5.0,56.809,SO
2020,10,28,SFE,21.0,38.0,9.0,64.255,SO
2020,10,29,SFE,21.0,39.0,9.0,64.255,SO
2020,10,30,SFE,16.0,32.0,8.0,56.809,SO
2020,10,31,SFE,19.0,36.0,8.0,61.277,SO
2020,11,1,SFE,13.0,22.0,3.0,52.34,SO
2020,11,2,SFE,14.0,27.0,4.0,53.83,SO
2020,11,3,SFE,18.0,40.0,9.0,59.787,SO
2020,11,4,SFE,17.0,29.0,4.0,58.298,SO
2020,11,5,SFE,20.0,34.0,4.0,62.766,SO
2020,11,6,SFE,11.0,22.0,2.0,45.833,SO
2020,11,7,SFE,9.0,19.0,2.0,37.5,SO
2020,11,8,SFE,12.0,30.0,1.0,50.0,SO
2020,11,9,SFE,11.0,21.0,3.0,45.833,SO
2020,11,10,SFE,12.0,29.0,2.0,50.0,SO
2020,11,11,SFE,25.0,44.0,5.0,70.213,SO
2020,11,13,SFE,13.0,25.0,5.0,52.34,SO
2020,11,14,SFE,20.0,33.0,5.0,62.766,SO
2020,11,15,SFE,10.0,14.0,2.0,41.667,SO
2020,11,16,SFE,7.0,16.0,1.0,29.167,SO
2020,11,17,SFE,6.0,13.0,1.0,25.0,SO
2020,11,18,SFE,7.0,14.0,1.0,29.167,SO
2020,11,19,SFE,10.0,21.0,3.0,41.667,SO
2020,11,20,SFE,14.0,29.0,4.0,53.83,SO
2020,11,21,SFE,6.0,14.0,1.0,25.0,SO
2020,11,22,SFE,9.0,20.0,4.0,37.5,SO
2020,11,23,SFE,13.0,24.0,4.0,52.34,SO
2020,11,24,SFE,12.0,21.0,3.0,50.0,SO
2020,11,25,SFE,15.0,35.0,4.0,55.319,SO
2020,11,26,SFE,15.0,29.0,3.0,55.319,SO
2020,11,28,SFE,13.0,23.0,3.0,52.34,SO
2020,11,29,SFE,19.0,38.0,1.0,61.277,SO
2020,11,30,SFE,33.0,53.0,21.0,82.128,SO
2020,12,1,SFE,19.0,34.0,11.0,61.277,SO
2020,12,2,SFE,9.0,19.0,3.0,37.5,SO
2020,12,3,SFE,16.0,30.0,5.0,56.809,SO
2020,12,4,SFE,17.0,26.0,3.0,58.298,SO
2020,12,5,SFE,19.0,28.0,4.0,61.277,SO
2020,12,6,SFE,6.0,10.0,1.0,25.0,SO
2020,12,7,SFE,9.0,20.0,2.0,37.5,SO
2020,12,8,SFE,9.0,26.0,1.0,37.5,SO
2020,12,9,SFE,18.0,32.0,5.0,59.787,SO
2020,12,10,SFE,12.0,22.0,5.0,50.0,SO
2020,12,11,SFE,25.0,48.0,11.0,70.213,SO
2019,1,1,TLA,47.0,151.0,14.0,102.78,NO
2019,1,2,TLA,28.0,69.0,12.0,74.681,NO
2019,1,3,TLA,23.0,58.0,7.0,67.234,NO
2019,1,5,TLA,23.0,49.0,10.0,67.234,NO
2019,1,9,TLA,16.0,27.0,7.0,56.809,NO
2019,1,10,TLA,16.0,30.0,2.0,56.809,NO
2019,1,12,TLA,16.0,25.0,6.0,56.809,NO
2019,1,13,TLA,17.0,30.0,7.0,58.298,NO
2019,1,14,TLA,17.0,33.0,5.0,58.298,NO
2019,1,15,TLA,32.0,57.0,8.0,80.638,NO
2019,1,16,TLA,32.0,51.0,17.0,80.638,NO
2019,1,17,TLA,29.0,59.0,13.0,76.17,NO
2019,1,18,TLA,29.0,61.0,7.0,76.17,NO
2019,1,19,TLA,19.0,39.0,5.0,61.277,NO
2019,1,20,TLA,23.0,33.0,11.0,67.234,NO
2019,1,21,TLA,27.0,55.0,6.0,73.191,NO
2019,1,22,TLA,20.0,43.0,2.0,62.766,NO
2019,1,23,TLA,17.0,36.0,6.0,58.298,NO
2019,1,24,TLA,20.0,42.0,6.0,62.766,NO
2019,1,25,TLA,22.0,47.0,10.0,65.745,NO
2019,1,26,TLA,19.0,59.0,1.0,61.277,NO
2019,1,27,TLA,13.0,20.0,4.0,52.34,NO
2019,1,28,TLA,25.0,42.0,15.0,70.213,NO
2019,1,29,TLA,28.0,52.0,6.0,74.681,NO
2019,1,30,TLA,26.0,57.0,1.0,71.702,NO
2019,1,31,TLA,23.0,56.0,3.0,67.234,NO
2019,2,1,TLA,36.0,80.0,19.0,86.596,NO
2019,2,2,TLA,29.0,50.0,8.0,76.17,NO
2019,2,3,TLA,24.0,44.0,8.0,68.723,NO
2019,2,4,TLA,29.0,59.0,8.0,76.17,NO
2019,2,5,TLA,20.0,38.0,10.0,62.766,NO
2019,2,7,TLA,23.0,45.0,12.0,67.234,NO
2019,2,8,TLA,15.0,33.0,2.0,55.319,NO
2019,2,9,TLA,18.0,34.0,1.0,59.787,NO
2019,2,10,TLA,12.0,26.0,2.0,50.0,NO
2019,2,12,TLA,23.0,39.0,13.0,67.234,NO
2019,2,13,TLA,42.0,81.0,11.0,95.532,NO
2019,2,14,TLA,27.0,49.0,10.0,73.191,NO
2019,2,15,TLA,29.0,49.0,5.0,76.17,NO
2019,2,16,TLA,22.0,38.0,5.0,65.745,NO
2019,2,17,TLA,19.0,38.0,8.0,61.277,NO
2019,2,18,TLA,19.0,58.0,3.0,61.277,NO
2019,2,19,TLA,15.0,29.0,3.0,55.319,NO
2019,2,21,TLA,11.0,27.0,2.0,45.833,NO
2019,2,22,TLA,14.0,27.0,1.0,53.83,NO
2019,2,23,TLA,19.0,32.0,3.0,61.277,NO
2019,2,24,TLA,16.0,26.0,1.0,56.809,NO
2019,2,25,TLA,25.0,58.0,8.0,70.213,NO
2019,2,26,TLA,17.0,40.0,5.0,58.298,NO
2019,2,27,TLA,13.0,42.0,1.0,52.34,NO
2019,2,28,TLA,19.0,37.0,7.0,61.277,NO
2019,3,1,TLA,36.0,60.0,13.0,86.596,NO
2019,3,2,TLA,25.0,39.0,6.0,70.213,NO
2019,3,3,TLA,18.0,28.0,12.0,59.787,NO
2019,3,4,TLA,27.0,51.0,1.0,73.191,NO
2019,3,5,TLA,32.0,47.0,18.0,80.638,NO
2019,3,7,TLA,16.0,33.0,9.0,56.809,NO
2019,3,8,TLA,18.0,30.0,1.0,59.787,NO
2019,3,10,TLA,13.0,34.0,5.0,52.34,NO
2019,3,12,TLA,20.0,46.0,5.0,62.766,NO
2019,3,13,TLA,28.0,56.0,14.0,74.681,NO
2019,3,14,TLA,32.0,50.0,7.0,80.638,NO
2019,3,15,TLA,31.0,59.0,5.0,79.149,NO
2019,3,16,TLA,28.0,64.0,11.0,74.681,NO
2019,3,17,TLA,28.0,55.0,14.0,74.681,NO
2019,3,18,TLA,24.0,44.0,5.0,68.723,NO
2019,3,19,TLA,29.0,61.0,6.0,76.17,NO
2019,3,20,TLA,24.0,43.0,7.0,68.723,NO
2019,3,21,TLA,26.0,47.0,14.0,71.702,NO
2019,3,22,TLA,23.0,42.0,9.0,67.234,NO
2019,3,23,TLA,23.0,43.0,1.0,67.234,NO
2019,3,24,TLA,20.0,32.0,4.0,62.766,NO
2019,3,25,TLA,16.0,34.0,1.0,56.809,NO
2019,3,26,TLA,13.0,26.0,2.0,52.34,NO
2019,3,27,TLA,17.0,41.0,5.0,58.298,NO
2019,3,28,TLA,19.0,60.0,2.0,61.277,NO
2019,3,30,TLA,36.0,67.0,16.0,86.596,NO
2019,3,31,TLA,34.0,62.0,4.0,83.617,NO
2019,4,1,TLA,36.0,73.0,22.0,86.596,NO
2019,4,2,TLA,28.0,44.0,12.0,74.681,NO
2019,4,3,TLA,19.0,47.0,3.0,61.277,NO
2019,4,4,TLA,35.0,59.0,23.0,85.106,NO
2019,4,5,TLA,41.0,79.0,20.0,94.043,NO
2019,4,7,TLA,25.0,54.0,1.0,70.213,NO
2019,4,8,TLA,24.0,47.0,5.0,68.723,NO
2019,4,10,TLA,17.0,39.0,4.0,58.298,NO
2019,4,12,TLA,19.0,36.0,7.0,61.277,NO
2019,4,13,TLA,17.0,33.0,7.0,58.298,NO
2019,4,14,TLA,38.0,64.0,18.0,89.574,NO
2019,4,15,TLA,44.0,56.0,22.0,98.511,NO
2019,4,16,TLA,37.0,46.0,13.0,88.085,NO
2019,4,17,TLA,33.0,55.0,3.0,82.128,NO
2019,4,23,TLA,37.0,70.0,23.0,88.085,NO
2019,4,24,TLA,37.0,68.0,12.0,88.085,NO
2019,4,25,TLA,41.0,62.0,30.0,94.043,NO
2019,4,26,TLA,36.0,52.0,18.0,86.596,NO
2019,4,27,TLA,43.0,73.0,20.0,97.021,NO
2019,4,28,TLA,42.0,58.0,21.0,95.532,NO
2019,4,29,TLA,40.0,62.0,28.0,92.553,NO
2019,4,30,TLA,31.0,58.0,10.0,79.149,NO
2019,5,1,TLA,31.0,73.0,15.0,79.149,NO
2019,5,2,TLA,26.0,44.0,12.0,71.702,NO
2019,5,3,TLA,20.0,44.0,5.0,62.766,NO
2019,5,5,TLA,36.0,59.0,12.0,86.596,NO
2019,5,9,TLA,26.0,51.0,4.0,71.702,NO
2019,5,10,TLA,21.0,59.0,3.0,64.255,NO
2019,5,12,TLA,23.0,58.0,3.0,67.234,NO
2019,5,13,TLA,59.0,83.0,35.0,114.023,NO
2019,5,14,TLA,47.0,81.0,17.0,102.78,NO
2019,5,15,TLA,54.0,88.0,18.0,109.338,NO
2019,5,18,TLA,28.0,52.0,4.0,74.681,NO
2019,5,19,TLA,28.0,49.0,7.0,74.681,NO
2019,5,20,TLA,30.0,45.0,8.0,77.66,NO
2019,5,21,TLA,29.0,52.0,6.0,76.17,NO
2019,5,22,TLA,27.0,58.0,4.0,73.191,NO
2019,5,23,TLA,28.0,42.0,1.0,74.681,NO
2019,5,24,TLA,33.0,60.0,2.0,82.128,NO
2019,5,26,TLA,21.0,57.0,5.0,64.255,NO
2019,5,27,TLA,28.0,63.0,1.0,74.681,NO
2019,5,28,TLA,36.0,69.0,9.0,86.596,NO
2019,5,29,TLA,26.0,46.0,2.0,71.702,NO
2019,5,30,TLA,34.0,74.0,2.0,83.617,NO
2019,6,1,TLA,20.0,47.0,9.0,62.766,NO
2019,6,2,TLA,34.0,59.0,19.0,83.617,NO
2019,6,3,TLA,31.0,56.0,9.0,79.149,NO
2019,6,4,TLA,27.0,43.0,9.0,73.191,NO
2019,6,5,TLA,38.0,80.0,15.0,89.574,NO
2019,6,6,TLA,14.0,31.0,2.0,53.83,NO
2019,6,7,TLA,22.0,52.0,2.0,65.745,NO
2019,6,8,TLA,23.0,56.0,6.0,67.234,NO
2019,6,10,TLA,15.0,33.0,1.0,55.319,NO
2019,6,12,TLA,18.0,60.0,3.0,59.787,NO
2019,6,13,TLA,15.0,27.0,7.0,55.319,NO
2019,6,14,TLA,15.0,31.0,3.0,55.319,NO
2019,6,15,TLA,29.0,56.0,5.0,76.17,NO
2019,6,16,TLA,22.0,43.0,7.0,65.745,NO
2019,6,17,TLA,25.0,42.0,11.0,70.213,NO
2019,6,19,TLA,27.0,56.0,1.0,73.191,NO
2019,6,20,TLA,30.0,62.0,10.0,77.66,NO
2019,6,21,TLA,29.0,52.0,1.0,76.17,NO
2019,6,22,TLA,27.0,56.0,10.0,73.191,NO
2019,6,24,TLA,19.0,31.0,7.0,61.277,NO
2019,6,25,TLA,20.0,38.0,3.0,62.766,NO
2019,6,26,TLA,16.0,28.0,3.0,56.809,NO
2019,6,28,TLA,13.0,24.0,2.0,52.34,NO
2019,6,29,TLA,16.0,39.0,1.0,56.809,NO
2019,6,30,TLA,19.0,33.0,9.0,61.277,NO
2019,7,1,TLA,23.0,37.0,13.0,67.234,NO
2019,7,2,TLA,26.0,48.0,17.0,71.702,NO
2019,7,3,TLA,28.0,52.0,10.0,74.681,NO
2019,7,4,TLA,24.0,40.0,13.0,68.723,NO
2019,7,5,TLA,24.0,50.0,13.0,68.723,NO
2019,7,6,TLA,23.0,49.0,1.0,67.234,NO
2019,7,7,TLA,23.0,46.0,4.0,67.234,NO
2019,7,8,TLA,13.0,22.0,5.0,52.34,NO
2019,7,10,TLA,12.0,21.0,4.0,50.0,NO
2019,7,12,TLA,25.0,58.0,7.0,70.213,NO
2019,7,13,TLA,21.0,37.0,8.0,64.255,NO
2019,7,14,TLA,24.0,56.0,7.0,68.723,NO
2019,7,15,TLA,19.0,47.0,2.0,61.277,NO
2019,7,16,TLA,17.0,29.0,8.0,58.298,NO
2019,7,17,TLA,16.0,37.0,3.0,56.809,NO
2019,7,18,TLA,24.0,62.0,9.0,68.723,NO
2019,7,20,TLA,25.0,51.0,6.0,70.213,NO
2019,7,21,TLA,17.0,30.0,3.0,58.298,NO
2019,7,23,TLA,18.0,44.0,3.0,59.787,NO
2019,7,24,TLA,18.0,38.0,1.0,59.787,NO
2019,7,26,TLA,17.0,25.0,7.0,58.298,NO
2019,7,27,TLA,16.0,35.0,3.0,56.809,NO
2019,7,28,TLA,14.0,26.0,3.0,53.83,NO
2019,7,29,TLA,17.0,31.0,5.0,58.298,NO
2019,7,30,TLA,24.0,52.0,7.0,68.723,NO
2019,7,31,TLA,26.0,48.0,8.0,71.702,NO
2019,8,1,TLA,19.0,52.0,6.0,61.277,NO
2019,8,2,TLA,19.0,31.0,6.0,61.277,NO
2019,8,3,TLA,23.0,52.0,5.0,67.234,NO
2019,8,4,TLA,34.0,67.0,17.0,83.617,NO
2019,8,5,TLA,29.0,64.0,13.0,76.17,NO
2019,8,6,TLA,21.0,36.0,2.0,64.255,NO
2019,8,7,TLA,22.0,44.0,9.0,65.745,NO
2019,8,8,TLA,17.0,36.0,4.0,58.298,NO
2019,8,12,TLA,26.0,63.0,12.0,71.702,NO
2019,8,13,TLA,15.0,40.0,2.0,55.319,NO
2019,8,14,TLA,18.0,34.0,2.0,59.787,NO
2019,8,15,TLA,21.0,43.0,1.0,64.255,NO
2019,8,16,TLA,15.0,28.0,5.0,55.319,NO
2019,8,17,TLA,22.0,45.0,8.0,65.745,NO
2019,8,18,TLA,22.0,51.0,7.0,65.745,NO
2019,8,19,TLA,14.0,27.0,3.0,53.83,NO
2019,8,20,TLA,11.0,30.0,3.0,45.833,NO
2019,8,21,TLA,14.0,32.0,3.0,53.83,NO
2019,8,22,TLA,23.0,48.0,4.0,67.234,NO
2019,8,23,TLA,26.0,44.0,6.0,71.702,NO
2019,8,24,TLA,28.0,52.0,10.0,74.681,NO
2019,8,25,TLA,30.0,54.0,11.0,77.66,NO
2019,8,26,TLA,28.0,47.0,12.0,74.681,NO
2019,8,27,TLA,23.0,47.0,10.0,67.234,NO
2019,8,28,TLA,21.0,43.0,1.0,64.255,NO
2019,8,29,TLA,20.0,37.0,7.0,62.766,NO
2019,8,30,TLA,17.0,45.0,5.0,58.298,NO
2019,8,31,TLA,16.0,32.0,2.0,56.809,NO
2019,9,1,TLA,20.0,36.0,6.0,62.766,NO
2019,9,2,TLA,30.0,53.0,15.0,77.66,NO
2019,9,3,TLA,29.0,48.0,7.0,76.17,NO
2019,9,4,TLA,21.0,48.0,4.0,64.255,NO
2019,9,5,TLA,32.0,68.0,10.0,80.638,NO
2019,9,7,TLA,20.0,50.0,1.0,62.766,NO
2019,9,8,TLA,24.0,48.0,7.0,68.723,NO
2019,9,12,TLA,27.0,53.0,5.0,73.191,NO
2019,9,13,TLA,12.0,24.0,6.0,50.0,NO
2019,9,14,TLA,13.0,34.0,3.0,52.34,NO
2019,9,15,TLA,13.0,26.0,3.0,52.34,NO
2019,9,16,TLA,26.0,46.0,3.0,71.702,NO
2019,9,17,TLA,26.0,51.0,2.0,71.702,NO
2019,9,18,TLA,14.0,24.0,5.0,53.83,NO
2019,9,19,TLA,29.0,48.0,7.0,76.17,NO
2019,9,20,TLA,26.0,46.0,11.0,71.702,NO
2019,9,21,TLA,21.0,56.0,5.0,64.255,NO
2019,9,22,TLA,18.0,37.0,1.0,59.787,NO
2019,9,23,TLA,20.0,41.0,8.0,62.766,NO
2019,9,24,TLA,24.0,48.0,5.0,68.723,NO
2019,9,25,TLA,36.0,59.0,16.0,86.596,NO
2019,9,26,TLA,26.0,56.0,5.0,71.702,NO
2019,9,27,TLA,15.0,27.0,6.0,55.319,NO
2019,9,28,TLA,19.0,48.0,3.0,61.277,NO
2019,9,29,TLA,6.0,16.0,1.0,25.0,NO
2019,9,30,TLA,13.0,26.0,2.0,52.34,NO
2019,10,1,TLA,27.0,48.0,11.0,73.191,NO
2019,10,2,TLA,27.0,42.0,16.0,73.191,NO
2019,10,3,TLA,25.0,44.0,9.0,70.213,NO
2019,10,4,TLA,23.0,33.0,10.0,67.234,NO
2019,10,5,TLA,37.0,92.0,6.0,88.085,NO
2019,10,6,TLA,19.0,50.0,1.0,61.277,NO
2019,10,7,TLA,22.0,47.0,7.0,65.745,NO
2019,10,8,TLA,13.0,31.0,3.0,52.34,NO
2019,10,12,TLA,31.0,52.0,14.0,79.149,NO
2019,11,1,TLA,24.0,38.0,7.0,68.723,NO
2019,11,3,TLA,24.0,35.0,13.0,68.723,NO
2019,11,4,TLA,24.0,38.0,15.0,68.723,NO
2019,11,5,TLA,47.0,85.0,21.0,102.78,NO
2019,11,6,TLA,15.0,28.0,4.0,55.319,NO
2019,11,7,TLA,28.0,55.0,1.0,74.681,NO
2019,11,8,TLA,15.0,31.0,4.0,55.319,NO
2019,11,12,TLA,33.0,60.0,10.0,82.128,NO
2019,11,17,TLA,17.0,28.0,5.0,58.298,NO
2019,11,18,TLA,15.0,33.0,5.0,55.319,NO
