FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
01/10/2018,13,25,-99,14,10,22,-99,-99,-99,-99,10,-99,22,-99,19,-99,-99,11,-99,-99,-99,-99,19,5,-99,-99
01/10/2018,14,24,-99,22,13,18,-99,-99,-99,-99,7,-99,22,-99,15,-99,-99,6,-99,-99,-99,-99,2,-99,-99,-99
01/10/2018,15,14,-99,12,7,6,-99,-99,-99,-99,6,-99,12,-99,10,-99,-99,9,-99,-99,-99,-99,-99,5,-99,-99
01/10/2018,16,13,-99,1,9,10,-99,-99,-99,-99,8,-99,13,-99,9,-99,-99,-99,-99,-99,-99,-99,3,10,-99,-99
01/10/2018,17,8,-99,2,13,8,-99,-99,-99,-99,6,-99,10,-99,4,-99,-99,5,-99,-99,-99,-99,10,6,-99,-99
01/10/2018,18,7,-99,6,6,10,-99,-99,-99,-99,6,-99,6,-99,2,-99,-99,12,-99,-99,-99,-99,15,4,-99,-99
01/10/2018,19,8,-99,6,30,10,-99,-99,-99,-99,5,-99,7,-99,6,-99,-99,9,-99,-99,-99,-99,6,14,-99,-99
01/10/2018,20,6,-99,5,19,3,-99,-99,-99,-99,6,-99,5,-99,2,-99,-99,10,-99,-99,-99,-99,7,10,-99,-99
01/10/2018,21,6,-99,6,4,8,-99,-99,-99,-99,7,-99,4,3,7,-99,-99,7,-99,-99,-99,-99,4,13,-99,-99
01/10/2018,22,6,-99,7,9,7,-99,-99,-99,-99,6,-99,7,2,4,-99,-99,7,-99,-99,-99,-99,8,12,-99,-99
01/10/2018,23,5,-99,3,11,8,-99,-99,-99,-99,6,-99,5,8,6,-99,-99,8,-99,-99,-99,-99,6,15,-99,-99
01/10/2018,24,7,-99,5,9,4,-99,-99,-99,-99,8,-99,4,9,6,-99,-99,8,-99,-99,-99,-99,10,12,-99,-99
02/10/2018,1,7,-99,7,6,7,-99,-99,-99,-99,6,-99,6,7,2,-99,-99,14,-99,-99,-99,-99,13,5,-99,-99
02/10/2018,2,5,-99,6,5,6,-99,-99,-99,-99,5,-99,8,12,5,-99,-99,9,-99,-99,-99,-99,21,10,-99,-99
02/10/2018,3,5,-99,7,7,5,-99,-99,-99,-99,5,-99,10,2,10,-99,-99,15,-99,-99,-99,-99,20,8,-99,-99
02/10/2018,4,7,-99,7,9,12,-99,-99,-99,-99,4,-99,11,14,9,-99,-99,10,-99,-99,-99,-99,10,5,-99,-99
02/10/2018,5,9,-99,14,8,14,-99,-99,-99,-99,5,-99,9,11,8,-99,-99,5,-99,-99,-99,-99,13,12,-99,-99
02/10/2018,6,7,-99,12,14,10,-99,-99,-99,-99,6,-99,12,18,9,-99,-99,9,-99,-99,-99,-99,11,13,-99,-99
02/10/2018,7,10,-99,12,12,13,-99,-99,-99,-99,9,-99,8,7,9,-99,-99,7,-99,-99,-99,-99,6,17,-99,-99
02/10/2018,8,11,-99,14,9,4,-99,-99,-99,-99,10,-99,7,18,13,-99,-99,7,-99,-99,-99,-99,3,10,-99,-99
02/10/2018,9,10,-99,12,12,10,-99,-99,-99,-99,8,-99,5,8,14,-99,-99,6,-99,-99,-99,-99,10,-99,-99,-99
02/10/2018,10,11,-99,13,5,7,-99,-99,-99,-99,8,-99,6,10,13,-99,-99,9,-99,-99,-99,-99,11,-99,-99,-99
02/10/2018,11,11,-99,8,4,10,-99,-99,-99,-99,7,-99,10,19,12,-99,-99,7,-99,-99,-99,-99,8,-99,-99,-99
02/10/2018,12,19,-99,15,1,11,-99,-99,-99,-99,10,-99,7,20,17,-99,-99,8,-99,-99,-99,-99,6,7,-99,-99
02/10/2018,13,16,-99,26,12,19,-99,-99,-99,-99,10,-99,15,10,11,-99,-99,-99,-99,-99,-99,-99,4,7,-99,-99
02/10/2018,14,25,-99,10,4,16,-99,-99,-99,-99,6,-99,15,7,17,-99,-99,10,-99,-99,-99,-99,8,4,-99,-99
02/10/2018,15,14,-99,-99,6,13,-99,-99,-99,-99,7,-99,14,10,4,-99,-99,8,-99,-99,-99,-99,10,9,-99,-99
02/10/2018,16,9,-99,-99,12,9,-99,-99,-99,-99,7,-99,11,2,11,-99,-99,6,-99,-99,-99,-99,7,1,-99,-99
02/10/2018,17,10,-99,-99,3,8,-99,-99,-99,-99,4,-99,8,7,6,-99,-99,4,-99,-99,-99,-99,1,7,-99,-99
02/10/2018,18,6,-99,-99,14,4,-99,-99,-99,-99,6,-99,9,2,7,-99,-99,16,-99,-99,-99,-99,10,4,-99,-99
02/10/2018,19,6,-99,-99,1,8,-99,-99,-99,-99,6,-99,5,-99,3,-99,-99,9,-99,-99,-99,-99,10,13,-99,-99
02/10/2018,20,7,-99,-99,6,9,-99,-99,-99,-99,6,-99,9,-99,3,-99,-99,13,-99,-99,-99,-99,9,10,-99,-99
02/10/2018,21,7,-99,-99,11,8,-99,-99,-99,-99,5,-99,6,-99,4,-99,-99,10,-99,-99,-99,-99,12,16,-99,-99
02/10/2018,22,5,-99,-99,9,7,-99,-99,-99,-99,4,-99,7,-99,5,-99,-99,5,-99,-99,-99,-99,9,18,-99,-99
02/10/2018,23,3,-99,3,-99,1,-99,-99,-99,-99,3,-99,4,3,5,-99,-99,5,-99,-99,-99,-99,11,4,-99,-99
02/10/2018,24,5,-99,12,-99,4,-99,-99,-99,-99,2,-99,6,3,6,-99,-99,3,-99,-99,-99,-99,9,1,-99,-99
03/10/2018,1,3,-99,3,-99,-99,-99,-99,-99,-99,1,7,1,10,5,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99
03/10/2018,2,4,-99,10,-99,8,-99,-99,-99,-99,2,5,2,6,7,-99,-99,5,-99,-99,-99,-99,20,-99,-99,-99
03/10/2018,3,2,-99,8,-99,4,-99,-99,-99,-99,1,6,4,2,5,-99,-99,6,-99,-99,-99,-99,5,1,-99,-99
03/10/2018,4,3,-99,5,-99,5,-99,-99,-99,-99,4,5,3,4,5,-99,-99,3,-99,-99,-99,-99,11,3,-99,-99
03/10/2018,5,8,-99,6,-99,9,-99,-99,-99,-99,2,8,4,11,9,-99,-99,5,-99,-99,-99,-99,2,6,-99,-99
03/10/2018,6,10,-99,7,-99,9,-99,-99,-99,-99,4,9,5,4,12,-99,-99,7,-99,-99,-99,-99,16,10,-99,-99
03/10/2018,7,11,-99,7,-99,7,-99,-99,-99,-99,5,7,4,15,12,-99,-99,7,-99,-99,-99,-99,18,6,-99,-99
03/10/2018,8,9,-99,9,-99,8,-99,-99,-99,-99,2,6,4,2,11,-99,-99,4,-99,-99,-99,-99,11,1,-99,-99
03/10/2018,9,10,-99,6,-99,9,-99,-99,-99,-99,2,8,4,5,8,-99,-99,5,-99,-99,-99,-99,11,1,-99,-99
03/10/2018,10,8,-99,11,-99,11,-99,-99,-99,-99,4,3,4,6,13,-99,-99,3,-99,-99,-99,-99,3,5,-99,-99
03/10/2018,11,14,-99,7,-99,11,-99,-99,-99,-99,7,12,6,9,12,-99,-99,4,-99,-99,-99,-99,10,1,-99,-99
03/10/2018,12,12,-99,14,-99,10,-99,-99,-99,-99,9,8,12,12,11,-99,-99,4,-99,-99,-99,-99,2,12,-99,-99
03/10/2018,13,18,-99,17,-99,6,-99,-99,-99,-99,5,6,12,4,9,-99,-99,7,-99,-99,-99,-99,7,4,-99,-99
03/10/2018,14,17,-99,13,-99,5,-99,-99,-99,-99,7,9,12,12,14,-99,-99,6,-99,-99,-99,-99,10,1,-99,-99
03/10/2018,15,12,-99,3,-99,-99,-99,-99,-99,-99,8,10,12,-99,1,-99,-99,6,-99,-99,-99,-99,13,8,-99,-99
03/10/2018,16,13,-99,7,-99,8,-99,-99,-99,-99,5,6,15,14,16,-99,-99,8,-99,-99,-99,-99,8,1,-99,-99
03/10/2018,17,12,-99,16,-99,14,-99,-99,-99,-99,6,12,14,6,4,-99,-99,10,-99,-99,-99,-99,4,13,-99,-99
03/10/2018,18,11,-99,1,-99,2,-99,-99,-99,-99,6,4,14,13,8,-99,-99,7,-99,-99,-99,-99,6,9,-99,-99
03/10/2018,19,10,-99,8,-99,14,-99,-99,-99,-99,6,6,6,21,7,-99,-99,10,-99,-99,-99,-99,5,13,-99,-99
03/10/2018,20,9,-99,8,-99,16,-99,-99,-99,-99,6,5,2,15,5,-99,-99,12,-99,-99,-99,-99,10,25,-99,-99
03/10/2018,21,4,-99,7,-99,14,-99,-99,-99,-99,6,5,3,1,4,-99,-99,8,-99,-99,-99,-99,11,17,-99,-99
03/10/2018,22,6,-99,5,-99,11,-99,-99,-99,-99,6,5,3,2,9,-99,-99,9,-99,-99,-99,-99,10,11,-99,-99
03/10/2018,23,3,-99,10,-99,2,-99,-99,-99,-99,5,8,6,2,8,-99,-99,10,-99,-99,-99,-99,-99,4,-99,-99
03/10/2018,24,5,-99,10,-99,6,-99,-99,-99,-99,4,9,5,4,10,-99,-99,6,-99,-99,-99,-99,13,8,-99,-99
04/10/2018,1,6,-99,7,-99,8,-99,-99,-99,-99,4,8,9,2,8,-99,-99,5,-99,-99,-99,-99,2,6,-99,-99
04/10/2018,2,9,-99,3,-99,10,-99,-99,-99,-99,3,13,6,7,10,-99,-99,9,-99,-99,-99,-99,9,7,-99,-99
04/10/2018,3,8,-99,12,-99,13,-99,-99,-99,-99,3,9,7,14,11,-99,-99,6,-99,-99,-99,-99,18,7,-99,-99
04/10/2018,4,9,-99,10,-99,12,-99,-99,-99,-99,3,6,5,6,11,-99,-99,6,-99,-99,-99,-99,10,7,-99,-99
04/10/2018,5,7,-99,11,-99,6,-99,-99,-99,-99,2,7,6,4,10,-99,-99,1,-99,-99,-99,-99,10,9,-99,6
04/10/2018,6,11,-99,10,-99,11,-99,-99,-99,-99,7,10,2,8,12,-99,-99,9,-99,-99,-99,-99,9,7,-99,9
04/10/2018,7,7,-99,6,-99,13,-99,-99,-99,-99,5,5,4,7,12,-99,-99,10,-99,-99,-99,-99,12,9,-99,12
04/10/2018,8,7,-99,9,-99,16,-99,-99,-99,-99,2,9,7,8,10,-99,-99,10,-99,-99,-99,-99,21,7,-99,10
04/10/2018,9,7,-99,9,-99,5,-99,-99,-99,-99,3,11,7,5,11,-99,-99,7,-99,-99,-99,-99,10,6,-99,16
04/10/2018,10,10,-99,17,-99,7,-99,-99,-99,-99,5,10,4,7,9,-99,-99,4,-99,-99,-99,-99,13,-99,-99,14
04/10/2018,11,12,-99,11,-99,-99,-99,-99,-99,-99,12,6,9,12,13,-99,-99,14,-99,-99,-99,-99,9,6,-99,2
04/10/2018,12,15,-99,18,-99,10,-99,-99,-99,-99,9,-99,8,16,11,-99,-99,13,-99,-99,-99,-99,6,1,-99,16
04/10/2018,13,11,-99,16,-99,12,-99,-99,-99,-99,9,10,15,11,16,-99,-99,14,-99,-99,-99,-99,9,7,-99,7
04/10/2018,14,21,-99,14,-99,7,-99,-99,-99,-99,14,16,18,15,9,-99,-99,7,-99,-99,-99,-99,12,5,-99,12
04/10/2018,15,13,-99,10,-99,11,-99,-99,-99,-99,6,7,19,11,14,-99,-99,12,-99,-99,-99,-99,-99,5,-99,13
04/10/2018,16,14,-99,3,9,22,-99,-99,-99,-99,5,9,15,5,3,-99,-99,13,-99,-99,-99,-99,12,13,-99,12
04/10/2018,17,13,-99,9,11,19,-99,-99,-99,-99,7,9,11,7,7,-99,-99,21,-99,-99,-99,-99,15,35,-99,8
04/10/2018,18,8,-99,9,9,10,-99,-99,-99,-99,6,11,11,11,10,-99,-99,19,-99,-99,-99,-99,4,3,-99,10
04/10/2018,19,6,-99,3,25,4,-99,-99,-99,-99,10,10,6,22,9,-99,-99,14,-99,-99,-99,-99,10,11,-99,1
04/10/2018,20,4,-99,8,7,7,-99,-99,-99,-99,10,9,5,20,8,-99,-99,15,-99,-99,-99,-99,6,5,-99,13
04/10/2018,21,6,-99,8,17,11,-99,-99,-99,-99,7,9,8,-99,10,-99,-99,10,-99,-99,-99,-99,13,18,-99,9
04/10/2018,22,10,-99,11,3,5,-99,-99,-99,-99,7,9,7,9,4,-99,-99,9,-99,-99,-99,-99,17,12,-99,2
04/10/2018,23,5,-99,8,12,7,-99,-99,-99,-99,8,13,7,14,3,-99,-99,7,-99,-99,-99,-99,2,10,-99,1
04/10/2018,24,7,-99,8,16,5,-99,-99,-99,-99,9,8,6,18,10,-99,-99,15,-99,-99,-99,-99,13,13,-99,4
05/10/2018,1,6,-99,6,16,3,-99,-99,-99,-99,10,7,4,15,7,-99,-99,9,-99,-99,-99,-99,-99,8,-99,4
05/10/2018,2,7,-99,5,10,11,-99,-99,-99,-99,13,8,10,16,6,-99,-99,10,-99,-99,-99,-99,-99,4,-99,8
05/10/2018,3,9,-99,4,8,11,-99,-99,-99,-99,5,13,14,9,6,-99,-99,9,-99,-99,-99,-99,-99,8,-99,-99
05/10/2018,4,4,-99,9,11,5,-99,-99,-99,-99,3,13,9,11,10,-99,-99,11,-99,-99,-99,-99,-99,9,-99,2
05/10/2018,5,11,-99,12,14,10,-99,-99,-99,-99,7,12,6,8,12,-99,-99,9,-99,-99,-99,-99,-99,8,-99,8
05/10/2018,6,12,-99,14,6,11,-99,-99,-99,-99,11,17,10,14,12,-99,-99,10,-99,-99,-99,-99,-99,13,-99,20
05/10/2018,7,15,-99,13,11,11,-99,-99,-99,-99,17,11,13,13,9,-99,-99,9,-99,-99,-99,-99,-99,18,-99,18
05/10/2018,8,16,-99,16,9,13,-99,-99,-99,-99,13,24,10,24,15,-99,-99,16,-99,-99,-99,-99,-99,16,-99,21
05/10/2018,9,14,-99,13,13,5,-99,-99,-99,-99,20,14,11,12,17,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,24
05/10/2018,10,13,-99,22,19,14,-99,-99,-99,-99,21,19,10,13,11,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,12
05/10/2018,11,17,-99,14,4,5,-99,-99,-99,-99,17,12,12,14,12,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,-99
05/10/2018,12,20,-99,15,11,14,-99,-99,-99,-99,19,13,11,18,12,-99,-99,-99,-99,-99,-99,-99,-99,10,-99,-99
05/10/2018,13,9,-99,17,19,13,-99,-99,-99,-99,15,20,16,33,19,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,23
05/10/2018,14,20,-99,13,26,11,-99,-99,-99,-99,10,24,13,23,14,-99,-99,-99,-99,-99,-99,-99,-99,7,-99,7
05/10/2018,15,14,-99,17,13,16,-99,-99,-99,-99,12,22,11,7,21,-99,-99,-99,-99,-99,-99,-99,-99,6,-99,11
05/10/2018,16,24,-99,9,9,14,-99,-99,-99,-99,11,18,15,12,10,-99,-99,6,-99,-99,-99,-99,-99,19,-99,13
05/10/2018,17,23,-99,12,10,11,-99,-99,-99,-99,7,11,20,11,9,-99,-99,8,-99,-99,-99,-99,-99,9,-99,11
05/10/2018,18,21,-99,17,10,24,-99,-99,-99,-99,10,16,23,17,9,-99,-99,13,-99,-99,-99,-99,-99,18,-99,17
05/10/2018,19,-99,-99,2,11,22,-99,-99,-99,-99,9,7,16,8,6,-99,-99,30,-99,-99,-99,-99,-99,32,-99,15
05/10/2018,20,9,-99,3,13,9,-99,-99,-99,-99,6,14,13,17,6,-99,-99,8,-99,-99,-99,-99,-99,35,-99,13
05/10/2018,21,12,-99,12,19,1,-99,-99,-99,-99,12,15,10,41,11,-99,-99,16,-99,-99,-99,-99,-99,17,-99,6
05/10/2018,22,11,-99,10,19,16,-99,-99,-99,-99,14,19,12,14,17,-99,-99,13,-99,-99,-99,-99,-99,13,-99,12
05/10/2018,23,6,-99,11,17,4,-99,-99,-99,-99,17,15,8,18,16,-99,-99,15,-99,-99,-99,-99,-99,13,-99,25
05/10/2018,24,11,-99,14,13,9,-99,-99,-99,-99,15,15,8,10,15,-99,-99,17,-99,-99,-99,-99,-99,12,-99,13
06/10/2018,1,8,-99,19,19,13,-99,-99,-99,-99,13,17,8,14,17,-99,-99,23,-99,-99,-99,-99,-99,14,-99,12
06/10/2018,2,7,-99,16,19,14,-99,-99,-99,-99,20,16,10,18,13,-99,-99,27,-99,-99,-99,-99,-99,16,-99,25
06/10/2018,3,10,-99,15,14,9,-99,-99,-99,-99,17,14,9,16,9,-99,-99,30,-99,-99,-99,-99,-99,11,-99,36
06/10/2018,4,9,-99,15,13,9,-99,-99,-99,-99,16,13,9,12,9,-99,-99,23,-99,-99,-99,-99,-99,20,-99,29
06/10/2018,5,9,-99,13,14,9,-99,-99,-99,-99,17,12,9,15,16,-99,-99,19,-99,-99,-99,-99,-99,8,-99,31
06/10/2018,6,12,-99,14,16,10,-99,-99,-99,-99,22,13,11,15,20,-99,-99,18,-99,-99,-99,-99,-99,16,-99,39
06/10/2018,7,13,-99,17,15,12,-99,-99,-99,-99,22,10,7,37,22,-99,-99,21,-99,-99,-99,-99,-99,15,-99,37
06/10/2018,8,13,-99,17,23,10,-99,-99,-99,-99,21,16,2,19,14,-99,-99,22,-99,-99,-99,-99,-99,23,-99,37
06/10/2018,9,13,-99,22,29,8,-99,-99,-99,-99,40,25,11,32,17,-99,-99,21,-99,-99,-99,-99,-99,12,-99,41
06/10/2018,10,20,-99,27,35,21,-99,-99,-99,-99,36,31,10,38,24,-99,-99,30,-99,-99,-99,-99,-99,21,-99,45
06/10/2018,11,19,-99,43,24,23,-99,-99,-99,-99,42,47,14,41,30,-99,-99,40,-99,-99,-99,-99,-99,35,-99,55
06/10/2018,12,29,-99,46,38,34,-99,-99,-99,-99,58,50,16,47,40,-99,-99,30,-99,-99,-99,-99,-99,29,-99,50
06/10/2018,13,39,-99,56,46,32,-99,-99,-99,-99,57,47,16,61,35,-99,-99,33,-99,-99,-99,-99,-99,26,-99,38
06/10/2018,14,47,-99,69,27,34,-99,-99,-99,-99,41,66,20,60,40,-99,-99,19,-99,-99,-99,-99,-99,37,-99,30
06/10/2018,15,51,-99,41,24,43,-99,-99,-99,-99,20,30,38,35,28,-99,-99,12,-99,-99,-99,-99,-99,31,-99,16
06/10/2018,16,59,-99,33,21,39,-99,-99,-99,-99,19,17,40,23,29,-99,-99,7,-99,-99,-99,-99,-99,40,-99,23
06/10/2018,17,53,-99,55,18,27,-99,-99,-99,-99,16,32,21,22,37,-99,-99,21,-99,-99,-99,-99,-99,45,-99,23
06/10/2018,18,49,-99,25,19,33,-99,-99,-99,-99,17,26,17,21,29,-99,-99,19,-99,-99,-99,-99,-99,11,-99,12
06/10/2018,19,15,-99,20,40,9,-99,-99,-99,-99,18,20,19,26,24,-99,-99,4,-99,-99,-99,-99,-99,2,-99,24
06/10/2018,20,13,-99,20,17,20,-99,-99,-99,-99,17,20,19,25,22,-99,-99,8,-99,-99,-99,-99,-99,5,-99,22
06/10/2018,21,20,-99,18,22,18,-99,-99,-99,-99,23,16,14,23,10,-99,-99,16,-99,-99,-99,-99,-99,19,-99,29
06/10/2018,22,14,-99,19,18,11,-99,-99,-99,-99,22,13,6,16,14,-99,-99,16,-99,-99,-99,-99,-99,23,-99,23
06/10/2018,23,8,-99,17,21,14,-99,-99,-99,-99,22,15,9,14,18,-99,-99,15,-99,-99,-99,-99,-99,14,-99,16
06/10/2018,24,20,-99,18,23,23,-99,-99,-99,-99,26,20,11,21,16,-99,-99,20,-99,-99,-99,-99,-99,13,-99,20
07/10/2018,1,22,-99,18,21,22,-99,-99,-99,-99,24,21,10,19,14,-99,-99,20,-99,-99,-99,-99,-99,24,-99,21
07/10/2018,2,23,-99,26,17,19,-99,-99,-99,-99,19,23,11,20,23,-99,-99,26,-99,-99,-99,-99,-99,26,-99,25
07/10/2018,3,18,-99,22,18,16,-99,-99,-99,-99,19,23,11,30,21,-99,-99,30,-99,-99,-99,-99,-99,20,-99,27
07/10/2018,4,26,-99,21,16,15,-99,-99,-99,-99,21,23,9,22,12,-99,-99,27,-99,-99,-99,-99,-99,20,-99,30
07/10/2018,5,21,-99,21,19,16,-99,-99,-99,-99,26,20,11,19,19,-99,-99,34,-99,-99,-99,-99,-99,17,-99,30
07/10/2018,6,22,-99,24,16,14,-99,-99,-99,-99,29,18,11,26,21,-99,-99,38,-99,-99,-99,-99,-99,19,-99,36
07/10/2018,7,26,-99,23,15,11,-99,-99,-99,-99,24,19,11,23,23,-99,-99,48,-99,-99,-99,-99,-99,18,-99,34
07/10/2018,8,28,-99,21,17,11,-99,-99,-99,-99,30,23,7,28,25,-99,-99,29,-99,-99,-99,-99,-99,23,-99,43
07/10/2018,9,26,-99,27,24,16,-99,-99,-99,-99,36,30,9,39,22,-99,-99,26,-99,-99,-99,-99,-99,23,-99,44
07/10/2018,10,26,-99,25,38,14,-99,-99,-99,-99,46,35,16,40,32,-99,-99,29,-99,-99,-99,-99,-99,14,-99,45
07/10/2018,11,30,-99,38,35,22,-99,-99,-99,-99,47,45,12,42,33,-99,-99,32,-99,-99,-99,-99,-99,28,-99,46
07/10/2018,12,38,-99,51,43,29,-99,-99,-99,-99,53,51,11,50,46,-99,-99,32,-99,-99,-99,-99,-99,41,-99,54
07/10/2018,13,44,-99,58,48,38,-99,-99,-99,-99,59,65,9,48,49,-99,-99,37,-99,-99,-99,-99,-99,36,-99,56
07/10/2018,14,16,-99,52,53,37,-99,-99,-99,-99,59,48,13,64,48,-99,-99,40,-99,-99,-99,-99,-99,39,-99,55
07/10/2018,15,9,-99,1,48,-99,-99,-99,-99,-99,64,21,15,30,24,-99,-99,46,-99,-99,-99,-99,-99,7,-99,60
07/10/2018,16,8,-99,7,46,-99,-99,-99,-99,-99,51,23,12,19,23,-99,-99,25,-99,-99,-99,-99,-99,-99,-99,62
07/10/2018,17,10,-99,5,42,9,-99,-99,-99,-99,46,19,12,16,21,-99,-99,26,-99,-99,-99,-99,-99,-99,-99,63
07/10/2018,18,11,-99,13,36,14,-99,-99,-99,-99,34,20,11,22,28,-99,-99,7,-99,-99,-99,-99,-99,7,-99,47
07/10/2018,19,5,-99,21,37,19,-99,-99,-99,-99,34,20,11,26,28,-99,-99,-99,-99,-99,-99,-99,-99,18,-99,19
07/10/2018,20,15,-99,17,27,14,-99,-99,-99,-99,21,24,15,19,17,-99,-99,8,-99,-99,-99,-99,-99,10,-99,30
07/10/2018,21,13,-99,22,4,16,-99,-99,-99,-99,16,19,11,25,17,-99,-99,7,-99,-99,-99,-99,-99,10,-99,17
07/10/2018,22,21,-99,15,20,14,-99,-99,-99,-99,15,16,10,13,13,-99,-99,10,-99,-99,-99,-99,-99,16,-99,20
07/10/2018,23,17,-99,13,18,7,-99,-99,-99,-99,13,20,9,18,14,-99,-99,6,-99,-99,-99,-99,-99,20,-99,18
07/10/2018,24,14,-99,17,19,14,-99,-99,-99,-99,10,19,12,18,12,-99,-99,7,-99,-99,-99,-99,-99,28,-99,13
08/10/2018,1,15,-99,18,-99,21,-99,-99,-99,-99,13,18,11,18,13,-99,-99,22,-99,-99,-99,-99,-99,23,-99,-99
08/10/2018,2,15,-99,16,-99,19,-99,-99,-99,-99,18,18,7,17,12,-99,-99,23,-99,-99,-99,-99,-99,17,-99,-99
08/10/2018,3,15,-99,22,-99,24,-99,-99,-99,-99,15,22,8,30,15,-99,-99,19,-99,-99,-99,-99,-99,18,-99,26
08/10/2018,4,17,-99,21,-99,19,-99,-99,-99,-99,14,19,5,14,24,-99,-99,23,-99,-99,-99,-99,-99,17,-99,25
08/10/2018,5,17,-99,26,-99,5,-99,-99,-99,-99,16,26,8,20,19,-99,-99,25,-99,-99,-99,-99,-99,18,-99,31
08/10/2018,6,21,-99,18,-99,10,-99,-99,-99,-99,18,27,5,22,29,-99,-99,27,-99,-99,-99,-99,-99,21,-99,34
08/10/2018,7,17,-99,19,-99,15,-99,-99,-99,-99,26,25,8,25,27,-99,-99,33,-99,-99,-99,-99,-99,22,-99,41
08/10/2018,8,21,-99,19,-99,13,-99,-99,-99,-99,34,23,3,20,27,-99,-99,34,-99,-99,-99,-99,-99,23,-99,48
08/10/2018,9,19,-99,20,-99,16,-99,-99,-99,-99,38,31,5,34,32,-99,-99,27,-99,-99,-99,-99,-99,9,-99,49
08/10/2018,10,27,-99,46,-99,25,-99,-99,-99,-99,42,35,9,44,35,-99,-99,35,-99,-99,-99,-99,-99,22,-99,59
08/10/2018,11,27,-99,33,-99,25,-99,-99,-99,-99,44,54,10,47,43,-99,-99,40,-99,-99,-99,-99,-99,31,-99,70
08/10/2018,12,24,-99,47,-99,25,-99,-99,-99,-99,56,34,14,44,43,-99,-99,19,-99,-99,-99,-99,-99,33,-99,61
08/10/2018,13,24,-99,53,-99,29,-99,-99,-99,-99,52,48,14,44,31,-99,-99,10,-99,-99,-99,-99,-99,30,-99,30
08/10/2018,14,36,-99,49,-99,38,-99,-99,-99,-99,46,56,19,52,33,-99,-99,18,-99,-99,-99,-99,-99,37,-99,42
08/10/2018,15,24,-99,56,-99,22,-99,-99,-99,-99,47,56,13,60,37,-99,-99,28,-99,-99,-99,-99,-99,49,-99,44
08/10/2018,16,12,-99,27,-99,7,-99,-99,-99,-99,51,51,10,66,33,-99,-99,47,-99,-99,-99,-99,-99,-99,-99,41
08/10/2018,17,23,-99,29,-99,8,-99,-99,-99,-99,41,23,13,30,21,-99,-99,34,-99,-99,-99,-99,-99,-99,-99,32
08/10/2018,18,9,-99,16,-99,13,-99,-99,-99,-99,28,15,8,15,17,-99,-99,9,-99,-99,-99,-99,-99,26,-99,32
08/10/2018,19,13,-99,23,-99,16,-99,-99,-99,-99,29,13,5,15,21,-99,-99,6,-99,-99,-99,-99,-99,12,-99,27
08/10/2018,20,10,-99,20,-99,14,-99,-99,-99,-99,39,19,5,34,17,-99,-99,12,-99,-99,-99,-99,-99,9,-99,37
08/10/2018,21,13,-99,13,-99,16,-99,-99,-99,-99,34,24,5,31,22,-99,-99,13,-99,-99,-99,-99,-99,9,-99,38
08/10/2018,22,9,-99,14,-99,10,-99,-99,-99,-99,44,32,3,42,26,-99,-99,10,-99,-99,-99,-99,-99,14,-99,41
08/10/2018,23,10,-99,18,-99,-99,-99,-99,-99,-99,38,42,2,39,17,-99,-99,10,-99,-99,-99,-99,-99,18,-99,46
08/10/2018,24,16,-99,16,-99,4,-99,-99,-99,-99,29,36,-99,30,17,-99,-99,9,-99,-99,-99,-99,-99,12,-99,42
09/10/2018,1,19,-99,9,-99,5,-99,-99,-99,-99,30,10,4,31,9,-99,-99,21,-99,-99,10,-99,-99,14,-99,30
09/10/2018,2,17,-99,12,-99,10,-99,-99,-99,-99,31,12,4,22,13,-99,-99,26,-99,-99,9,-99,-99,15,-99,42
09/10/2018,3,18,-99,18,-99,13,-99,-99,-99,-99,21,11,5,15,25,-99,-99,19,-99,-99,2,-99,-99,11,-99,45
09/10/2018,4,18,-99,13,-99,8,-99,-99,-99,-99,17,14,4,14,22,-99,-99,18,-99,-99,13,-99,-99,13,-99,44
09/10/2018,5,24,-99,14,-99,10,-99,-99,-99,-99,20,20,2,19,26,-99,-99,22,-99,-99,17,-99,-99,14,-99,48
09/10/2018,6,27,-99,17,-99,11,-99,-99,-99,-99,26,17,1,35,17,-99,-99,19,-99,-99,24,-99,-99,15,-99,51
09/10/2018,7,24,-99,20,-99,16,-99,-99,-99,-99,29,19,3,9,24,-99,-99,22,-99,-99,30,-99,-99,14,-99,49
09/10/2018,8,34,-99,18,-99,11,-99,-99,-99,-99,32,24,2,20,32,-99,-99,25,-99,-99,17,-99,-99,19,-99,46
09/10/2018,9,28,-99,20,-99,14,-99,-99,-99,-99,39,23,6,25,24,-99,-99,28,-99,-99,31,-99,-99,11,-99,41
09/10/2018,10,27,-99,24,-99,20,-99,-99,-99,-99,34,25,-99,33,18,-99,-99,26,-99,-99,40,-99,-99,19,-99,57
